,I0,I1,I2,O0,O1,O2,O3,O4,O5,O6
41,5.932773951254989,10.331890271116391,24.133072747009674,-93.38331893992579,23.995663703263418,56.87541608704177,87.28215371309201,-2.017623895897123,-6.6949905578256965,1.043178441674939
42,-1.7265053373699968,18.686052274594793,17.453674905923357,-89.88397519770555,25.076129572797903,38.11041950835978,74.38209766173267,0.6685667002934605,-1.7592743660118542,-2.813207997464544
43,-7.106792531296271,-12.180813346157372,19.44246791546283,-94.52056007046286,23.402992644595678,72.36809579982923,75.26148375410773,-80.72369007061363,-17.592029827093242,3.1925717291499467
44,-7.106792531296271,-12.180813346157372,19.44246791546283,-94.40680746718962,23.36827009667776,72.32790192086384,75.16171962661498,-57.202918692490655,-17.4602663091824,3.1374518424611777
45,5.459542505261361,-11.441902617005205,18.513682323633738,-94.46224160610498,23.71645766375219,61.401423276308705,72.90715065923129,-80.65665089765399,-17.04461672241638,3.5884626258033268
46,-11.848082345170686,-11.372338425972774,27.514014879846684,-90.64207534380776,24.04241943209653,56.99834982330083,92.48614147974462,-0.19593873549545382,-1.1824225484354693,-4.647968072522698
47,5.459542505261361,-11.441902617005205,18.513682323633738,-94.40787912504237,23.65093998663873,62.361920839347235,71.33674191126376,-80.76325712567385,-17.0169317678157,3.499032350202036
48,-7.882753286390057,-17.50418440469644,29.601591045463465,-91.03425239737537,23.90548923402956,58.70765344753154,93.83809104925493,-0.7188846251891081,-1.4472887988639949,-4.565901706134449
49,-7.623791563125737,-17.795092538010945,18.476961143918256,-94.9715466963182,23.180669223815958,76.46779619876443,80.27695616512963,-80.43430673472227,-18.440595401433043,2.911362382190873
50,-12.094498608457389,19.3689769673949,27.688707094918094,-72.05459875388217,25.084223574334573,29.639580027900394,102.02016142052693,-3.0077328594719854,0.5704430464440932,-14.50137954916578
51,-7.754844858811332,-17.161815586157683,20.573567277851545,-95.09515356628148,23.33790314712601,74.4969363006868,80.6142460764347,-80.10505363109273,-18.216802695210703,3.1331811244098082
52,-12.094498608457389,19.3689769673949,27.688707094918094,-77.17478852579485,24.753378290107015,39.638841262610654,97.76507869466707,-0.4077943204616181,0.35436889655079695,-9.179570793568587
53,-7.5190530907852065,-12.230030978928617,17.622699902632647,-94.02182446944565,23.29952029976598,73.20250545454294,73.49546084504173,-56.97469121433095,-17.254501402382324,2.893832448622922
54,-7.5190530907852065,-12.230030978928617,17.622699902632647,-93.84950938546613,23.284753941773886,73.2525573036674,74.15395844812755,-45.57778709337222,-17.052188475421744,2.672651107405884
55,-1.9732696712257276,12.396812481647721,24.059889354307987,-86.56618505946099,24.462467440125018,47.60425391990606,88.54686352282626,0.7316917832518688,-0.2502717909426465,-5.713612535235771
56,-1.9732696712257276,12.396812481647721,24.059889354307987,-85.37640721749183,24.50531347726772,45.91702908110591,89.83300319356945,0.7605331739244521,0.027483703155422923,-6.619078175841944
57,-7.921601844846983,-17.101968098142642,30.77896445930797,-85.5911292089437,24.102578525573733,54.71571424264262,96.25366003978047,0.48675626402090444,0.008128571379307004,-6.619953629127543
58,6.04497164902272,12.389706434834991,16.895833733254715,-93.59679251215623,24.49395979444717,55.95052991337978,70.79448666893921,-2.091099258434838,-15.766476395699604,2.408010664940645
59,6.04497164902272,12.389706434834991,16.895833733254715,-93.9751821007543,24.348509209808867,55.32485632949216,70.56704123051256,-2.858966371008645,-16.308170789720524,2.886742069756569
60,-1.94259710615444,13.122514360752206,17.723898997732736,-91.24043262793762,24.570068807901457,45.5895186852164,73.96219874426724,-0.9204729961930576,-2.5762533934241874,-0.8669348699868951
61,2.473203992166788,13.428533262779442,28.146512621055965,-80.12049304260336,24.97125313311072,37.87337849733786,98.14338880954453,-1.1555830079095482,0.3089887102105089,-8.940089803274297
62,2.473203992166788,13.428533262779442,28.146512621055965,-82.89888205683793,24.721524398618573,41.170775533004104,90.14522018057005,0.34068844562986156,-0.009888169434198124,-7.145001440097198
63,-1.7491182796181048,13.355570868788567,17.617127513048572,-90.36495373413287,24.788359721238137,44.00163095884095,74.37019335053519,-0.07316072364814952,-1.8591873584396081,-3.027463273692624
64,5.283490458966899,-17.85875794480867,27.506874718300338,-94.9724339829042,23.617623878370157,65.02763908846813,92.74968956150886,-4.352299895011422,-16.47498896897322,4.266310405991515
65,-11.786625776612436,19.26806873937746,29.138388709914473,-77.16250758150517,24.85822985431042,37.958051771101765,101.37925168929593,-1.3749291528529635,0.3394690333868409,-12.572972700319944
66,-11.955434718170956,-23.157485524042087,18.793272494498048,-95.16053648820494,23.013842078307214,77.97934155124163,86.44600543183515,-80.07513100430828,-18.815967161895323,2.7155778246616213
67,5.776218087364406,10.689070573478379,18.756507466141272,-94.50134103268678,23.730634020709164,61.31097667941587,71.11253599385448,-80.77045849403791,-17.102693774377855,3.593614468887478
68,2.472342015779149,18.024994971215122,18.55359613878926,-87.13597866836055,25.12646994905284,37.157527758648115,75.52054270667003,0.4034541756268635,-1.1651537831440646,-3.8248245066880884
69,-11.627486229155444,-11.44283010714435,30.88912486736725,-82.51936981169382,24.20052389748364,52.360904629375696,97.28033814961307,0.4349523496436898,0.005984334785924972,-7.3259937471870895
70,2.472342015779149,18.024994971215122,18.55359613878926,-80.07365163952937,25.21587440426687,31.19250762601446,80.1167780206624,-0.7638949495910508,-0.2150302052158084,-6.3040969301948735
71,2.352809359990311,-23.255202856480846,30.44181996868187,-94.8973300138073,23.497405669400507,68.00637190575301,98.56991647871831,-46.068738745810975,-16.881096811256974,4.316716858872535
72,5.035414352932338,17.79910789587135,18.728081244883896,-91.08130180955234,24.93735928310656,44.08168411309446,74.85426971711405,0.1661577629923423,-2.213621628018874,-0.9903143898516132
73,-8.037934351117817,19.287582856458915,19.51896912667423,-70.42318803574362,25.456865627323864,25.106691888945313,98.06467091941735,-3.4205496751637265,0.6332829983480581,-10.117423128684091
74,-7.984482838524935,-11.488530265155543,31.485305142945244,-83.02079943893361,24.132370600058845,53.422598104818356,96.73156328964839,0.7583834213954992,-0.09393517641925109,-7.0040407004817125
75,-7.033190601758224,-24.309208288040317,29.929204466215573,-94.31213976276592,23.530639894062098,70.25373478008223,99.23852527139732,-4.968339703895737,-16.64410323032949,2.9202675422694164
