   266	-22.199828 0.000000 -8.019516 0.000000 0.000000 24.000000 -57.376935 24.933073 34.766081 91.815897 -1.459685 0.000000 -10.086194 -0.249003 0.029823 0.247362 -0.249004 0.029824 0.247361 0.000001 -0.000001 0.000001 
   267	-14.709418 0.000000 -8.019516 0.000000 0.000000 24.000000 -66.316111 24.861993 36.429347 89.359113 -1.349904 0.000000 -8.783091 -0.244070 0.029848 0.278590 -0.244070 0.029854 0.278586 0.000000 -0.000006 0.000004 
   268	-10.539531 0.000000 -8.019516 0.000000 0.000000 24.000000 -71.321299 24.815258 37.522946 88.073405 -1.224206 0.000000 -7.855136 -0.239532 0.029849 0.295755 -0.239532 0.029852 0.295752 0.000000 -0.000003 0.000002 
   269	-2.891660 0.000000 -8.019516 0.000000 0.000000 24.000000 -80.426703 24.717436 39.811978 85.815434 -0.753249 0.000000 -6.154695 -0.228085 0.029848 0.325982 -0.228086 0.029852 0.325980 0.000001 -0.000003 0.000002 
   270	10.085881 0.000000 3.553664 0.000000 0.000000 24.000000 -95.000000 24.000817 56.580879 87.912622 -9.487389 -16.990803 6.083329 -0.201648 -0.010040 0.373209 -0.197889 0.002438 0.356482 -0.003759 -0.012478 0.016727 
   271	11.679513 0.000000 2.801577 0.000000 0.000000 24.000000 -95.000000 24.054827 55.317024 90.603357 21.830738 -13.528647 6.552729 -0.191973 -0.014271 0.384777 -0.187934 0.004034 0.359561 -0.004039 -0.018305 0.025216 
   272	0.617423 0.000000 -0.552138 0.000000 0.000000 24.000000 -95.000000 24.038530 55.698382 79.991308 -0.172396 -2.974457 -0.181481 -0.219444 0.000719 0.346816 -0.219444 0.000720 0.346814 -0.000000 -0.000001 0.000002 
   273	-11.453923 0.000000 -10.748616 0.000000 0.000000 24.000000 -71.092940 24.916266 35.159352 88.909454 -0.930027 0.000000 -8.338240 -0.237013 0.036847 0.300525 -0.237014 0.036850 0.300523 0.000001 -0.000003 0.000002 
   274	-16.121932 0.000000 -15.475916 0.000000 0.000000 24.000000 -62.233074 25.222953 27.982896 92.606274 -0.841739 -0.000001 -12.081031 -0.238907 0.053461 0.282561 -0.239063 0.053608 0.282382 0.000155 -0.000147 0.000179 
   275	-21.472707 0.000000 -27.804839 0.000000 0.000000 24.000000 -48.545817 25.912475 12.360010 101.495572 -2.628579 -0.075578 -16.089695 -0.228487 0.096380 0.264315 -0.228539 0.096398 0.264304 0.000052 -0.000017 0.000012 
   276	-16.264403 0.000000 -16.804354 0.000000 0.000000 24.000000 -58.146520 25.409243 23.624358 94.915612 -3.390080 0.000000 -13.435549 -0.237093 0.065628 0.276839 -0.237151 0.065637 0.276782 0.000058 -0.000008 0.000057 
   277	-9.508529 0.000000 -12.537438 0.000000 0.000000 24.000000 -68.461885 25.106211 30.714672 90.818865 -1.784458 -0.000320 -9.753495 -0.234694 0.049039 0.300542 -0.234694 0.049043 0.300539 0.000000 -0.000004 0.000003 
   278	4.152666 0.000000 -8.310639 0.000000 0.000000 24.000000 -88.245554 24.653312 41.312479 84.007621 -0.627759 -0.000001 -5.482915 -0.213696 0.032135 0.352285 -0.213693 0.032251 0.352175 -0.000004 -0.000116 0.000111 
   279	12.909991 0.000000 -2.066793 0.000000 0.000000 24.000000 -95.000000 24.237191 51.049720 88.774232 -79.767324 -20.736132 -0.241387 -0.194171 0.010338 0.382506 -0.191746 0.018766 0.368774 -0.002424 -0.008428 0.013733 
   280	3.942666 0.000000 4.386044 0.000000 0.000000 24.000000 -95.000000 23.841340 60.312636 85.611745 -45.477552 -19.982806 3.298556 -0.211359 -0.016196 0.358939 -0.207775 -0.006229 0.347036 -0.003584 -0.009967 0.011904 
   281	-5.140310 0.000000 4.386044 0.000000 0.000000 24.000000 -94.638601 23.762919 62.147672 77.973671 -0.435301 -0.127344 -0.802953 -0.229932 -0.016347 0.325048 -0.229931 -0.016345 0.325048 -0.000001 -0.000002 0.000001 
   282	-19.376500 0.000000 4.386044 0.000000 0.000000 24.000000 -76.796229 24.029371 55.912714 82.700451 -0.983000 0.000000 -3.544664 -0.247612 -0.016362 0.267536 -0.247611 -0.016360 0.267535 -0.000001 -0.000002 0.000001 
   283	-25.911716 0.000000 4.386044 0.000000 0.000000 24.000000 -68.713675 24.122750 53.727727 84.672316 0.268545 -0.000085 -6.147228 -0.250870 -0.016361 0.239802 -0.250809 -0.015994 0.239653 -0.000061 -0.000367 0.000148 
   284	-36.645954 0.000000 4.386044 0.000000 0.000000 24.000000 -56.174018 24.213745 51.598348 88.439614 -0.680075 0.000000 -7.058281 -0.249338 -0.016362 0.194421 -0.249338 -0.016356 0.194419 -0.000000 -0.000005 0.000002 
   285	-36.645954 0.000000 -7.893567 0.000000 0.000000 24.000000 -42.558363 24.949484 34.382057 95.246826 -1.949615 0.000000 -12.538568 -0.248039 0.025540 0.190787 -0.248043 0.025563 0.190755 0.000005 -0.000022 0.000032 
   286	-36.645954 0.000000 -17.978453 0.000000 0.000000 24.000000 -34.705195 25.503078 21.427965 100.525874 -2.671160 -0.000000 -17.277103 -0.241768 0.062414 0.195214 -0.241771 0.062414 0.195213 0.000002 -0.000000 0.000001 
   287	-36.645954 0.000000 -30.143619 0.000000 0.000000 24.000000 -28.313278 26.018885 9.358075 106.000000 -22.386536 0.000000 -20.000000 -0.227545 0.104099 0.205785 -0.227548 0.104100 0.205785 0.000003 -0.000001 0.000000 
   288	-36.645954 0.000000 -36.555090 0.000000 0.000000 24.000000 -34.360500 76.419989 33.417339 106.000000 -36.814700 0.000000 -20.000000 -0.217253 0.124370 0.213442 -0.225000 0.124905 0.214874 0.007747 -0.000535 -0.001431 
   289	-36.645954 0.000000 -50.115195 0.000000 0.000000 24.000000 -32.924454 27.488327 -7.284810 106.000000 -36.814625 0.000000 -20.000000 -0.189958 0.161728 0.233750 -0.210984 0.167787 0.240611 0.021026 -0.006058 -0.006861 
   290	-29.101428 0.000000 -50.115195 0.000000 0.000000 24.000000 -40.572070 27.096867 -6.972048 106.000000 -36.814626 0.000000 -20.000000 -0.185528 0.163996 0.255650 -0.201799 0.169014 0.263134 0.016271 -0.005018 -0.007484 
   291	-24.893200 0.000000 -50.115195 0.000000 0.000000 24.000000 -39.357331 40.252116 -3.218530 106.000000 -36.814622 0.000000 -20.000000 -0.182650 0.164145 0.268734 -0.195681 0.168242 0.275820 0.013031 -0.004098 -0.007086 
   292	-11.459923 0.000000 -50.115195 0.000000 0.000000 24.000000 -53.627083 40.723861 0.285377 106.000000 -36.814619 0.000000 -20.000000 -0.167707 0.164175 0.308229 -0.171901 0.165621 0.311783 0.004195 -0.001445 -0.003554 
   293	-7.209833 0.000000 -50.115195 0.000000 0.000000 24.000000 -55.731731 48.019164 3.072859 106.000000 -36.814621 0.000000 -20.000000 -0.161160 0.164177 0.319787 -0.163179 0.164903 0.321727 0.002019 -0.000726 -0.001941 
   294	4.786794 0.000000 -50.115195 0.000000 0.000000 24.000000 -73.338587 32.900333 -0.970871 105.999999 -4.913652 -0.005353 -18.679272 -0.138138 0.164178 0.349626 -0.138231 0.164208 0.349610 0.000093 -0.000030 0.000016 
   295	12.188350 0.000000 -50.115195 0.000000 0.000000 24.000000 -81.192743 32.051385 1.167366 106.000000 -3.954045 -0.873794 -15.042611 -0.121017 0.164178 0.365393 -0.121018 0.164178 0.365393 0.000001 -0.000001 0.000001 
   296	18.454622 0.000000 -50.115195 0.000000 0.000000 24.000000 -87.825135 30.880356 2.742945 105.529388 -3.500440 -1.103727 -13.336539 -0.105128 0.164178 0.376861 -0.105130 0.164179 0.376860 0.000003 -0.000001 0.000002 
   297	22.273440 0.000000 -50.115195 0.000000 0.000000 24.000000 -91.854478 30.077233 3.621388 105.081078 -3.267622 -1.064030 -12.856162 -0.094764 0.164177 0.383035 -0.094767 0.164178 0.383034 0.000002 -0.000001 0.000001 
   298	12.352787 0.000000 -43.501168 0.000000 0.000000 24.000000 -84.447579 26.229716 4.424642 102.826808 -3.462090 -0.210752 -13.182351 -0.131279 0.149207 0.373364 -0.131281 0.149207 0.373363 0.000003 0.000000 0.000001 
   299	7.839828 0.000000 -31.507850 0.000000 0.000000 24.000000 -80.806556 25.827347 13.840071 97.290058 -2.454856 0.000000 -11.579356 -0.170783 0.114983 0.365672 -0.170786 0.114984 0.365670 0.000003 -0.000001 0.000003 
   300	-0.922038 0.000000 -22.677461 0.000000 0.000000 24.000000 -74.783359 25.524917 20.916925 94.101577 -2.220962 0.000000 -10.768962 -0.204646 0.085995 0.340968 -0.204648 0.085997 0.340965 0.000002 -0.000002 0.000004 
   301	-6.231867 0.000000 -9.371069 0.000000 0.000000 24.000000 -76.040291 24.914285 35.902974 88.405259 -0.859216 -0.694695 -6.204794 -0.229846 0.038665 0.318859 -0.229835 0.038685 0.318846 -0.000012 -0.000020 0.000013 
   302	-1.016938 0.000000 -6.337136 0.000000 0.000000 24.000000 -83.576268 24.625563 41.961823 84.569575 -1.262606 0.000000 -5.406660 -0.225136 0.026179 0.333164 -0.225137 0.026183 0.333161 0.000000 -0.000004 0.000003 
   303	12.792324 0.000000 0.127883 0.000000 0.000000 24.000000 -95.000000 24.159091 52.877253 89.127995 -30.851132 -18.836417 4.765518 -0.194688 0.001335 0.382227 -0.191604 0.012711 0.364949 -0.003084 -0.011377 0.017278 
   304	8.090077 0.000000 3.041447 0.000000 0.000000 24.000000 -95.000000 23.980776 57.049823 88.142113 78.024822 -8.597025 2.898979 -0.201377 -0.012795 0.373361 -0.197377 0.000851 0.355394 -0.004000 -0.013646 0.017967 
   305	-5.245103 0.000000 -2.445633 0.000000 0.000000 24.000000 -86.100443 24.309623 49.354812 82.009873 -0.752444 0.000000 -3.954415 -0.230521 0.007511 0.324797 -0.230521 0.007512 0.324795 -0.000000 -0.000002 0.000002 
   306	-20.175455 0.000000 -11.879008 0.000000 0.000000 24.000000 -59.693210 25.082252 31.275284 92.333613 -1.358176 0.000000 -10.724975 -0.244908 0.041696 0.265241 -0.244909 0.041698 0.265239 0.000001 -0.000002 0.000002 
   307	-31.190355 0.000000 -20.469025 0.000000 0.000000 24.000000 -41.030718 25.667858 19.187388 99.753417 -3.604865 -0.207075 -17.285083 -0.240939 0.071973 0.223506 -0.240990 0.071994 0.223496 0.000050 -0.000021 0.000010 
   308	-25.868443 0.000000 -33.524856 0.000000 0.000000 24.000000 -40.304760 26.210088 5.199321 105.417579 -3.978217 -0.000002 -19.579339 -0.221600 0.115035 0.248704 -0.221606 0.115035 0.248703 0.000006 -0.000001 0.000001 
   309	-21.011917 0.000000 -44.608634 0.000000 0.000000 24.000000 -46.107781 27.989413 0.243826 106.000000 -36.814621 0.000000 -20.000000 -0.195191 0.147565 0.275776 -0.199529 0.148446 0.278140 0.004338 -0.000881 -0.002364 
   310	-14.125697 0.000000 -51.774989 0.000000 0.000000 24.000000 -50.428968 42.480987 -0.563203 106.000000 -36.814623 0.000000 -20.000000 -0.169610 0.165632 0.301335 -0.175735 0.167773 0.306197 0.006125 -0.002142 -0.004862 
   311	-3.288656 0.000000 -51.774989 0.000000 0.000000 24.000000 -67.412041 26.606670 -2.493470 106.000000 -36.814628 0.000000 -20.000000 -0.149594 0.168001 0.330469 -0.151027 0.168599 0.332070 0.001432 -0.000597 -0.001602 
   312	3.903232 0.000000 -51.774989 0.000000 0.000000 24.000000 -72.328189 34.229574 -1.335090 106.000000 -12.428622 0.000000 -20.000000 -0.135263 0.168076 0.347339 -0.135264 0.168076 0.347340 0.000001 -0.000001 -0.000001 
   313	12.020171 0.000000 -51.774989 0.000000 0.000000 24.000000 -81.037939 33.646140 0.196348 106.000000 -4.680596 -0.002480 -17.080072 -0.116775 0.168082 0.364087 -0.116780 0.168084 0.364085 0.000005 -0.000002 0.000002 
   314	15.625766 0.000000 -51.774989 0.000000 0.000000 24.000000 -84.794531 33.031879 1.272834 105.999948 -4.027891 -0.814334 -15.651091 -0.107801 0.168082 0.370685 -0.107806 0.168084 0.370683 0.000005 -0.000002 0.000002 
   315	28.338024 0.000000 -51.774989 0.000000 0.000000 24.000000 -31.553753 100.000001 -29.724792 106.000000 -3.523889 -10.367224 -12.139249 -0.073294 0.168083 0.389145 -0.073296 0.168103 0.389126 0.000002 -0.000020 0.000019 
   316	28.338024 0.000000 -43.507104 0.000000 0.000000 24.000000 -95.000000 34.940959 14.999877 106.000000 37.428078 -17.839160 -4.621375 -0.088382 0.150013 0.399743 -0.091519 0.150792 0.393082 0.003137 -0.000778 0.006661 
   317	28.338024 0.000000 -32.309924 0.000000 0.000000 24.000000 -95.000000 25.561900 20.051519 105.250407 -38.917839 -18.498598 4.867056 -0.111258 0.117550 0.412275 -0.114287 0.118763 0.398971 0.003030 -0.001213 0.013303 
   318	28.338024 0.000000 -24.674340 0.000000 0.000000 24.000000 -95.000000 25.292584 26.353524 102.816651 -27.680269 -17.742416 5.472288 -0.123567 0.092824 0.418928 -0.126982 0.096701 0.398386 0.003415 -0.003877 0.020542 
   319	18.133159 0.000000 -16.555686 0.000000 0.000000 24.000000 -95.000000 24.856024 36.569024 94.047326 22.250157 -12.870590 6.291185 -0.164508 0.061198 0.402036 -0.164322 0.064367 0.392669 -0.000186 -0.003169 0.009367 
   320	13.822358 0.000000 -16.555686 0.000000 0.000000 24.000000 -95.000000 24.899529 35.551007 88.410601 -0.193867 -5.883653 -0.787965 -0.177372 0.061008 0.389805 -0.177372 0.061009 0.389804 0.000000 -0.000001 0.000001 
   321	8.910464 0.000000 -16.555686 0.000000 0.000000 24.000000 -90.110503 25.022834 32.665682 87.226957 -1.846170 0.000000 -6.683430 -0.190931 0.060972 0.374582 -0.190932 0.060978 0.374574 0.000001 -0.000006 0.000008 
   322	2.152220 0.000000 -16.555686 0.000000 0.000000 24.000000 -82.326685 25.119151 30.411858 89.055149 -1.590502 -0.000003 -7.797020 -0.207191 0.060967 0.352056 -0.207193 0.060971 0.352051 0.000001 -0.000004 0.000005 
   323	-6.316064 0.000000 -16.555686 0.000000 0.000000 24.000000 -72.467838 25.223806 27.962930 91.314199 -1.642876 -0.227945 -9.729504 -0.223646 0.060968 0.321403 -0.223647 0.060972 0.321400 0.000001 -0.000004 0.000004 
   324	-18.256163 0.000000 -16.555686 0.000000 0.000000 24.000000 -58.288958 25.357823 24.827505 94.637910 -0.151267 -0.005462 -12.940422 -0.238910 0.060966 0.274446 -0.239076 0.061134 0.274319 0.000166 -0.000168 0.000127 
   325	-32.761205 0.000000 -16.555686 0.000000 0.000000 24.000000 -40.861471 25.459887 22.438627 98.987322 -2.105286 0.000000 -15.824623 -0.243856 0.060968 0.215015 -0.243859 0.060969 0.215013 0.000003 -0.000002 0.000001 
   326	-36.007305 0.000000 -16.555686 0.000000 0.000000 24.000000 -37.028952 25.481556 22.157685 99.679898 -3.305101 -0.000359 -16.599571 -0.242900 0.060968 0.201746 -0.243269 0.061082 0.201681 0.000368 -0.000114 0.000065 
   327	-32.123651 0.000000 -25.093553 0.000000 0.000000 24.000000 -35.664111 25.844207 13.480149 103.061104 -2.946407 -0.004066 -18.669309 -0.235507 0.087190 0.216956 -0.235517 0.087193 0.216955 0.000010 -0.000002 0.000001 
   328	-24.215914 0.000000 -33.612791 0.000000 0.000000 24.000000 -41.861021 26.213378 5.305900 104.748123 -2.953274 -0.000048 -19.995912 -0.220954 0.115282 0.252964 -0.221491 0.115407 0.252959 0.000537 -0.000124 0.000005 
   329	-13.993991 0.000000 -46.639182 0.000000 0.000000 24.000000 -53.554396 28.051192 -0.048215 106.000000 -36.814631 0.000000 -20.000000 -0.183054 0.152865 0.298409 -0.184904 0.153324 0.299731 0.001850 -0.000459 -0.001323 
   330	-4.234071 0.000000 -52.065970 0.000000 0.000000 24.000000 -63.721062 34.115084 -0.432410 106.000000 -36.814867 0.000000 -20.000000 -0.152281 0.167297 0.327913 -0.153917 0.167958 0.329678 0.001636 -0.000661 -0.001765 
   331	-4.234071 0.000000 -37.445234 0.000000 0.000000 24.000000 -65.471830 26.228015 4.464446 103.189039 -3.792577 0.000000 -15.236972 -0.184461 0.133083 0.327982 -0.184462 0.133084 0.327979 0.000001 -0.000001 0.000003 
   332	-4.234071 0.000000 -34.388515 0.000000 0.000000 24.000000 -65.969931 26.102823 7.412717 101.611947 -3.416013 -0.003472 -14.624016 -0.191284 0.123952 0.327512 -0.191305 0.123962 0.327499 0.000021 -0.000010 0.000013 
   333	-4.234071 0.000000 -27.942242 0.000000 0.000000 24.000000 -67.683904 25.823841 13.922099 98.227382 -2.592425 0.000000 -13.041211 -0.203979 0.103733 0.326578 -0.203981 0.103735 0.326576 0.000002 -0.000001 0.000002 
   334	-4.234071 0.000000 -21.799611 0.000000 0.000000 24.000000 -70.220412 25.533264 20.721605 94.618578 -2.700416 -0.000001 -11.578206 -0.213979 0.083108 0.325838 -0.213992 0.083118 0.325823 0.000013 -0.000010 0.000015 
   335	-4.234071 0.000000 -18.361660 0.000000 0.000000 24.000000 -71.989453 25.362621 24.714645 92.776310 -1.740747 0.000000 -10.225959 -0.218630 0.071035 0.325493 -0.218632 0.071038 0.325491 0.000002 -0.000003 0.000002 
   336	-14.722786 0.000000 -29.015335 0.000000 0.000000 24.000000 -56.857236 25.880933 12.586163 100.107770 -2.827681 0.000000 -14.923933 -0.219675 0.100546 0.292454 -0.219678 0.100547 0.292452 0.000003 -0.000002 0.000002 
   337	-22.917264 0.000000 -32.118159 0.000000 0.000000 24.000000 -45.718547 26.222114 7.045109 104.280578 -3.805799 -0.398607 -17.331901 -0.220772 0.112373 0.264182 -0.220837 0.112389 0.264179 0.000065 -0.000015 0.000003 
   338	-37.869763 0.000000 -39.482888 0.000000 0.000000 24.000000 -29.127055 26.401723 1.704161 106.000000 -36.814617 0.000000 -20.000000 -0.211008 0.134573 0.217421 -0.222942 0.136031 0.219932 0.011935 -0.001458 -0.002511 
   339	-24.195632 0.000000 -39.482888 0.000000 0.000000 29.000000 -46.819434 41.293804 14.710237 106.000000 -36.814629 0.000000 -20.000000 -0.187442 0.117916 0.268388 -0.203795 0.118638 0.277007 0.016353 -0.000722 -0.008619 
   340	-10.559501 0.000000 -39.482888 0.000000 0.000000 29.000000 -60.875324 25.962145 10.804791 106.000000 -36.814649 0.000000 -20.000000 -0.172228 0.117930 0.309500 -0.178564 0.118237 0.314769 0.006336 -0.000307 -0.005268 
   341	0.110882 0.000000 -39.482888 0.000000 0.000000 29.000000 -70.702547 25.894322 12.832182 106.000000 -36.814629 0.000000 -20.000000 -0.153833 0.117930 0.338436 -0.154632 0.117973 0.339348 0.000799 -0.000044 -0.000912 
   342	14.215426 0.000000 -39.482888 0.000000 0.000000 29.000000 -84.822842 25.889230 12.392043 105.999998 -4.104581 -0.000008 -16.448027 -0.121852 0.117930 0.370612 -0.121863 0.117934 0.370608 0.000011 -0.000004 0.000003 
   343	27.656058 0.000000 -39.482888 0.000000 0.000000 29.000000 -95.000000 25.612168 18.875267 106.000000 -16.415795 -10.459872 -15.946876 -0.084843 0.117930 0.393187 -0.088734 0.118814 0.387810 0.003891 -0.000884 0.005377 
   344	13.741915 0.000000 -47.122920 0.000000 0.000000 27.000000 -86.253621 26.210003 6.028804 105.993260 -4.698411 -0.463174 -19.497536 -0.109465 0.142016 0.371505 -0.109586 0.142053 0.371493 0.000122 -0.000037 0.000013 
   345	-0.731415 0.000000 -52.212549 0.000000 0.000000 27.000000 -78.972861 80.657527 32.189369 106.000000 -36.814693 0.000000 -20.000000 -0.129127 0.153826 0.341383 -0.134662 0.155872 0.349155 0.005536 -0.002046 -0.007772 
   346	6.674006 0.000000 -52.212549 0.000000 0.000000 31.000000 -82.907815 33.910822 11.987887 106.000000 -36.814490 0.000000 -20.000000 -0.105256 0.139565 0.350941 -0.113087 0.142008 0.365508 0.007832 -0.002442 -0.014567 
   347	15.882695 0.000000 -52.212549 0.000000 0.000000 31.000000 -90.901740 25.704773 16.708303 106.000000 31.194961 -51.482845 -20.000000 -0.083776 0.139564 0.364936 -0.083780 0.139565 0.364941 0.000004 -0.000002 -0.000005 
   348	24.904719 0.000000 -52.212549 0.000000 0.000000 31.000000 -20.576797 100.000001 -37.000000 106.000000 37.500000 -48.634839 -20.000000 -0.060895 0.139566 0.375133 -0.062377 0.148416 0.370916 0.001482 -0.008850 0.004216 
   349	28.120691 0.000000 -52.212549 0.000000 0.000000 31.000000 -22.982940 100.000001 -37.000000 106.000000 37.500000 -48.485541 -20.000000 -0.052491 0.139566 0.377850 -0.054546 0.150566 0.372501 0.002056 -0.011000 0.005348 
   350	19.621469 0.000000 -52.212549 0.000000 0.000000 35.000000 -17.516365 100.000001 -37.000000 106.000000 37.500000 -57.445337 -20.000000 -0.060794 0.127883 0.368704 -0.064343 0.145402 0.363806 0.003549 -0.017519 0.004898 
   351	9.583030 0.000000 -52.212549 0.000000 0.000000 35.000000 -90.863163 26.301078 14.463306 106.000000 -36.814627 0.000000 -20.000000 -0.084987 0.127895 0.357282 -0.092873 0.129786 0.376635 0.007886 -0.001891 -0.019353 
   352	0.404844 0.000000 -52.212549 0.000000 0.000000 35.000000 -83.024639 26.564516 12.436886 106.000000 -36.814626 0.000000 -20.000000 -0.105095 0.127895 0.343250 -0.117223 0.130182 0.364857 0.012127 -0.002287 -0.021607 
   353	-10.440272 0.000000 -52.212549 0.000000 0.000000 35.000000 -73.605119 26.805359 10.108749 106.000000 -36.814624 0.000000 -20.000000 -0.125502 0.127896 0.322902 -0.144156 0.130789 0.346913 0.018654 -0.002892 -0.024011 
   354	-19.626654 0.000000 -45.343134 0.000000 0.000000 24.000000 -50.211733 27.058903 3.759685 106.000000 22.830808 -43.241572 -20.000000 -0.186267 0.154114 0.287065 -0.186270 0.154114 0.287066 0.000003 -0.000000 -0.000001 
   355	-30.266530 0.000000 -33.461033 0.000000 0.000000 24.000000 -36.106314 26.138308 6.563576 106.000000 -36.814631 0.000000 -20.000000 -0.218967 0.121241 0.239255 -0.219231 0.121255 0.239336 0.000264 -0.000014 -0.000081 
   356	-17.955737 0.000000 -19.354900 0.000000 0.000000 24.000000 -54.177422 25.562996 20.025890 97.484862 -1.690535 0.000000 -13.688369 -0.235895 0.074433 0.269618 -0.235901 0.074437 0.269616 0.000006 -0.000004 0.000002 
   357	-8.272845 0.000000 -12.857725 0.000000 0.000000 24.000000 -69.664162 25.111942 30.580546 90.711972 -1.619828 0.000000 -9.512048 -0.232741 0.050271 0.305426 -0.232742 0.050275 0.305423 0.000001 -0.000005 0.000003 
   358	-2.297297 0.000000 -7.534956 0.000000 0.000000 24.000000 -80.786385 24.733626 39.433138 85.677410 -1.514200 -0.000001 -6.634873 -0.226820 0.031383 0.328247 -0.226821 0.031417 0.328217 0.000001 -0.000034 0.000029 
   359	1.081979 0.000000 -3.189077 0.000000 0.000000 24.000000 -89.119186 24.394753 47.362768 82.033974 -0.769080 0.000000 -4.009092 -0.221707 0.015644 0.341727 -0.221707 0.015645 0.341726 -0.000000 -0.000001 0.000001 
   360	12.809288 0.000000 7.201656 0.000000 0.000000 24.000000 -95.000000 23.967493 57.360655 90.660329 64.555984 -9.435571 4.225615 -0.193480 -0.023321 0.381925 -0.188875 -0.002136 0.354771 -0.004606 -0.021185 0.027154 
   361	5.891536 0.000000 6.681108 0.000000 0.000000 24.000000 -95.000000 23.806924 61.117956 87.932664 26.727633 -13.136200 6.524426 -0.205442 -0.028370 0.365612 -0.200294 -0.010654 0.345325 -0.005149 -0.017716 0.020287 
   362	-5.830618 0.000000 0.009258 0.000000 0.000000 24.000000 -88.439045 24.116612 53.871277 80.562054 -0.586560 0.000000 -2.886455 -0.231742 -0.002261 0.322284 -0.231742 -0.002260 0.322283 -0.000000 -0.000001 0.000001 
   363	-16.578347 0.000000 -4.840439 0.000000 0.000000 24.000000 -69.922096 24.633488 41.776573 87.229575 -0.281010 -0.000112 -7.044873 -0.245281 0.016267 0.279144 -0.245281 0.016268 0.279144 0.000001 -0.000002 0.000001 
   364	-20.659904 0.000000 -17.254308 0.000000 0.000000 24.000000 -54.852275 25.363091 24.703656 95.483342 -1.814139 0.000000 -12.924445 -0.241489 0.059853 0.262054 -0.241490 0.059855 0.262053 0.000001 -0.000002 0.000001 
   365	-33.973200 0.000000 -24.126645 0.000000 0.000000 24.000000 -35.386870 25.821945 13.966985 102.964478 -2.881017 -0.000060 -18.555841 -0.236053 0.085555 0.214941 -0.236054 0.085556 0.214941 0.000001 -0.000001 0.000000 
   366	-26.292596 0.000000 -38.319239 0.000000 0.000000 24.000000 -39.104275 26.639125 4.475572 106.000000 -36.811189 0.000000 -20.000000 -0.212707 0.129660 0.251212 -0.214322 0.129816 0.251820 0.001615 -0.000156 -0.000607 
   367	-11.515157 0.000000 -48.006737 0.000000 0.000000 24.000000 -57.107382 26.502002 -1.340229 106.000000 -36.814619 0.000000 -20.000000 -0.175457 0.157269 0.306382 -0.177470 0.157845 0.307984 0.002012 -0.000576 -0.001602 
   368	-16.374277 0.000000 -41.313578 0.000000 0.000000 24.000000 -52.102773 26.430815 -0.281084 106.000000 -19.823218 0.000000 -20.000000 -0.192257 0.144130 0.293478 -0.192259 0.144131 0.293478 0.000002 -0.000001 -0.000001 
   369	-19.754116 0.000000 -35.108580 0.000000 0.000000 24.000000 -48.140919 26.312288 2.957402 105.462114 -4.189677 -0.081601 -18.368903 -0.209873 0.126236 0.277337 -0.209880 0.126238 0.277337 0.000008 -0.000002 0.000000 
   370	-23.174583 0.000000 -24.338007 0.000000 0.000000 24.000000 -46.994675 25.843050 13.500755 101.007179 -1.807673 -0.002948 -16.860541 -0.231738 0.091691 0.256345 -0.231864 0.091729 0.256324 0.000126 -0.000038 0.000022 
   371	-31.921012 0.000000 -12.779608 0.000000 0.000000 24.000000 -43.433085 25.311816 25.903490 97.368505 -1.887735 0.000000 -14.548793 -0.246241 0.051098 0.216085 -0.246246 0.051102 0.216084 0.000005 -0.000004 0.000002 
   372	-31.921012 0.000000 -16.744216 0.000000 0.000000 24.000000 -41.268850 25.417923 23.420600 98.758385 -2.042109 0.000000 -15.039875 -0.244576 0.057972 0.214271 -0.244579 0.057974 0.214269 0.000003 -0.000003 0.000001 
   373	-31.921012 0.000000 -27.703235 0.000000 0.000000 24.000000 -35.285926 25.965019 10.618540 104.127274 -3.388123 0.000000 -19.417347 -0.232035 0.096019 0.221707 -0.232039 0.096019 0.221707 0.000003 -0.000000 0.000000 
   374	-31.921012 0.000000 -34.634747 0.000000 0.000000 24.000000 -33.282895 26.177455 7.176751 106.000000 -36.814640 0.000000 -20.000000 -0.220973 0.118464 0.228582 -0.222274 0.118516 0.228912 0.001301 -0.000052 -0.000330 
   375	-31.921012 0.000000 -40.592455 0.000000 0.000000 24.000000 -32.261428 35.302264 4.499601 106.000000 -36.814593 0.000000 -20.000000 -0.209694 0.136355 0.235608 -0.218086 0.137462 0.238153 0.008392 -0.001107 -0.002545 
   376	-31.921012 0.000000 -45.125368 0.000000 0.000000 24.000000 -24.169055 62.416881 5.496160 106.000000 -36.814627 0.000000 -20.000000 -0.200132 0.148932 0.241566 -0.213114 0.151594 0.246110 0.012982 -0.002662 -0.004544 
   377	-36.628485 0.000000 -32.896474 0.000000 0.000000 24.000000 -28.522681 28.549510 7.431052 106.000000 -36.814487 0.000000 -20.000000 -0.220123 0.119396 0.213014 -0.225466 0.119633 0.213977 0.005343 -0.000237 -0.000963 
   378	-28.248617 0.000000 -32.896474 0.000000 0.000000 24.000000 -36.350376 26.199909 5.122108 106.000000 -12.775231 0.000000 -20.000000 -0.221765 0.116431 0.237635 -0.221766 0.116432 0.237635 0.000002 -0.000001 -0.000000 
   379	-21.498729 0.000000 -32.896474 0.000000 0.000000 24.000000 -44.754284 26.189651 5.499826 104.801670 -3.693202 -0.000124 -18.372616 -0.218911 0.116232 0.262867 -0.218915 0.116233 0.262867 0.000004 -0.000001 0.000000 
