-3.529029 0.000000 3.529029 0.000000 0.000000 24.000000 -93.900514 23.907224 58.770954 78.596791 -0.373534 0.000000 -1.707545 -0.227310 -0.009344 0.331293 -0.227309 -0.009341 0.331291 -0.000001 -0.000003 0.000001 
-9.645416 0.000000 9.645416 0.000000 0.000000 24.000000 -95.000000 23.350982 71.787014 78.386832 0.609762 -9.444652 3.304328 -0.235305 -0.032145 0.307541 -0.235305 -0.032144 0.307540 -0.000001 -0.000001 0.000001 
-14.970470 0.000000 14.970470 0.000000 0.000000 24.000000 -95.000000 22.999999 80.000000 79.906468 -10.266091 -13.799681 6.660827 -0.238172 -0.051558 0.287097 -0.236300 -0.047349 0.284914 -0.001872 -0.004209 0.002183 
-25.483186 0.000000 25.483186 0.000000 0.000000 24.000000 -89.042399 22.999999 80.000000 86.188056 -9.037145 -0.000000 8.633155 -0.233842 -0.088596 0.249355 -0.225181 -0.061823 0.245109 -0.008661 -0.026773 0.004245 
-37.792833 0.000000 14.981437 0.000000 0.000000 24.000000 -74.808136 23.086722 77.970680 82.539332 0.738268 -2.165906 -0.452024 -0.241902 -0.059069 0.189923 -0.241893 -0.059045 0.189919 -0.000008 -0.000024 0.000004 
-37.792833 0.000000 3.243433 0.000000 0.000000 24.000000 -53.447841 24.237287 51.047477 89.202216 -0.928280 0.000000 -7.563800 -0.248007 -0.015839 0.185183 -0.248008 -0.015837 0.185182 0.000000 -0.000002 0.000001 
-37.792833 0.000000 -4.344778 0.000000 0.000000 24.000000 -44.625502 24.743421 39.203928 93.282150 -0.865340 -0.000000 -12.186947 -0.248187 0.012391 0.185043 -0.248257 0.012525 0.184878 0.000070 -0.000134 0.000165 
-37.792833 0.000000 -17.125997 0.000000 0.000000 24.000000 -33.889071 25.464506 22.330537 100.405278 -2.240916 0.000000 -17.316630 -0.241831 0.059374 0.189973 -0.241834 0.059374 0.189972 0.000004 -0.000000 0.000001 
-37.792833 0.000000 -31.685839 0.000000 0.000000 24.000000 -26.926567 26.797235 9.905141 106.000000 -36.814578 0.000000 -20.000000 -0.224809 0.109164 0.203175 -0.227295 0.109152 0.203499 0.002486 0.000011 -0.000324 
-37.792833 0.000000 -42.059935 0.000000 0.000000 24.000000 -28.651027 26.481442 -0.349950 106.000000 -36.814618 0.000000 -20.000000 -0.206909 0.140501 0.217059 -0.221927 0.142828 0.220257 0.015018 -0.002327 -0.003198 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -25.063245 40.831090 -2.784948 106.000000 -36.814617 0.000000 -20.000000 -0.194296 0.156962 0.226841 -0.214915 0.162227 0.232634 0.020619 -0.005265 -0.005792 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -4.711108 72.310267 -6.696255 106.000000 -36.814556 0.000000 -20.000000 -0.192431 0.159116 0.228288 -0.213694 0.164854 0.234492 0.021263 -0.005737 -0.006204 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 9.957621 79.350411 -17.544056 106.000000 -36.814676 0.000000 -20.000000 -0.192407 0.159144 0.228307 -0.213678 0.164888 0.234517 0.021271 -0.005743 -0.006210 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -21.253920 49.414564 -2.600507 106.000000 -36.814628 0.000000 -20.000000 -0.192363 0.159194 0.228341 -0.213648 0.164949 0.234561 0.021286 -0.005755 -0.006219 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -20.143016 51.647026 -2.461288 106.000000 -36.814629 0.000000 -20.000000 -0.192323 0.159239 0.228372 -0.213622 0.165004 0.234600 0.021299 -0.005765 -0.006228 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -20.103815 51.722189 -2.467093 106.000000 -36.814629 0.000000 -20.000000 -0.192306 0.159259 0.228386 -0.213610 0.165029 0.234618 0.021305 -0.005769 -0.006232 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -25.605165 40.023374 -3.872789 106.000000 -36.814632 0.000000 -20.000000 -0.192289 0.159279 0.228398 -0.213599 0.165053 0.234634 0.021310 -0.005774 -0.006236 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -20.495802 50.941998 -2.533473 106.000000 -36.814631 0.000000 -20.000000 -0.192273 0.159296 0.228411 -0.213588 0.165074 0.234650 0.021315 -0.005778 -0.006239 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -20.203995 51.519396 -2.505618 106.000000 -36.814627 0.000000 -20.000000 -0.192258 0.159314 0.228422 -0.213578 0.165095 0.234664 0.021320 -0.005781 -0.006243 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -20.424839 51.067556 -2.618188 106.000000 -36.814618 0.000000 -20.000000 -0.192107 0.159486 0.228539 -0.213477 0.165306 0.234816 0.021370 -0.005820 -0.006276 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -20.448701 51.019874 -2.623924 106.000000 -36.814608 0.000000 -20.000000 -0.192102 0.159491 0.228543 -0.213474 0.165313 0.234821 0.021372 -0.005821 -0.006278 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -20.485704 50.946135 -2.631210 106.000000 -36.814506 0.000000 -20.000000 -0.192097 0.159497 0.228547 -0.213471 0.165319 0.234825 0.021374 -0.005823 -0.006279 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -20.650776 50.617755 -2.655275 106.000000 -36.814611 0.000000 -20.000000 -0.192093 0.159500 0.228551 -0.213468 0.165324 0.234831 0.021375 -0.005823 -0.006280 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -20.675016 50.568972 -2.660937 106.000000 -36.814628 0.000000 -20.000000 -0.192089 0.159506 0.228553 -0.213465 0.165331 0.234834 0.021376 -0.005825 -0.006280 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -20.464172 50.987708 -2.635345 106.000000 -36.814555 0.000000 -20.000000 -0.192086 0.159510 0.228556 -0.213463 0.165335 0.234838 0.021378 -0.005826 -0.006281 
-37.792833 0.000000 -48.231119 0.000000 0.000000 24.000000 -20.433671 51.047740 -2.633549 106.000000 -36.814621 0.000000 -20.000000 -0.192081 0.159514 0.228559 -0.213460 0.165341 0.234841 0.021379 -0.005827 -0.006282 
