,I1,u1,I2,u2,u3,I3,O1,O2,O3,O4,O5,O6,O7,x1,x2,x3,y1,y2,y3,u12,u13,u14
0,26.588122,0,-40.54548,0,0,28,-95,25.708954,16.610471,106,12.62642,-18.459038,-15.671572,-0.084377,0.126344,0.39276,-0.087655,0.126913,0.388194,0.003278,-0.000569,0.004566
1,26.588122,0,-31.749496,0,0,28,-95,25.420857,23.35194,106,-37.499997,-12.202881,-3.599899,-0.10014,0.103105,0.40065,-0.103216,0.104431,0.39355,0.003075,-0.001326,0.0071
2,26.588122,0,-25.388027,0,0,28,-95,25.212828,28.219822,106,-37.499941,-16.14139,1.408468,-0.109523,0.084633,0.405345,-0.113046,0.087559,0.393477,0.003523,-0.002926,0.011869
3,26.588122,0,-19.859128,0,0,28,-95,25.038429,32.300756,105.999985,37.086053,-11.427436,5.296056,-0.11605,0.067972,0.408612,-0.11981,0.073265,0.391273,0.003759,-0.005293,0.017339
4,26.588122,0,-13.741467,0,0,28,-95,24.849337,36.725496,105.061797,-34.121256,-18.647478,4.810807,-0.121884,0.048669,0.411531,-0.126325,0.057922,0.387303,0.004441,-0.009252,0.024228
5,20.711642,0,-3.673851,0,0,28,-95,24.456625,45.914967,101.377254,38.776664,-11.469913,5.805224,-0.142382,0.012678,0.40333,-0.144915,0.027818,0.375903,0.002532,-0.01514,0.027427
6,9.67016,0,-3.673851,0,0,28,-95,24.24457,50.877059,93.954885,2.260001,-15.580489,6.486045,-0.174111,0.012233,0.374167,-0.173742,0.015518,0.368971,-0.000369,-0.003285,0.005196
7,2.890541,0,-3.673851,0,0,28,-91.666672,24.396128,47.330593,88.569108,-0.623747,0,-5.736266,-0.190432,0.0122,0.353628,-0.190433,0.012206,0.353624,0.000001,-0.000005,0.000005
8,-1.434578,0,-3.673851,0,0,28,-86.649059,24.459996,45.836072,89.704636,-1.217901,0,-6.31011,-0.19966,0.0122,0.339374,-0.19966,0.012204,0.33937,0.000001,-0.000004,0.000004
9,-11.024077,0,-3.673851,0,0,28,-75.69683,24.583706,42.94127,92.260937,-1.033261,0,-8.164748,-0.215924,0.012197,0.30598,-0.215925,0.0122,0.305977,0.000001,-0.000003,0.000002
10,-16.386343,0,-3.673851,0,0,28,-69.493815,24.646709,41.466986,93.64421,0.181075,0,-9.904838,-0.222588,0.012197,0.286056,-0.222628,0.012365,0.28596,0.00004,-0.000169,0.000096
11,-9.226767,0,3.485725,0,0,28,-81.418064,24.213112,51.613161,89.084771,-0.98756,0,-5.650522,-0.216458,-0.008076,0.305102,-0.216458,-0.008073,0.305099,0,-0.000004,0.000003
12,0,0,-14.668074,0,0,24,-80.575086,25.00212,33.150374,88.043719,-1.289427,-0.029945,-7.811578,-0.216702,0.050672,0.340784,-0.216703,0.050673,0.340782,0.000001,-0.000001,0.000002
13,0,0,-20.916983,0,0,24,-76.676858,25.33653,25.325192,91.635802,-1.923333,-0.000001,-10.287511,-0.209998,0.072879,0.340784,-0.210031,0.072928,0.340729,0.000033,-0.000049,0.000056
14,0,0,-26.32011,0,0,24,-74.004275,25.602506,19.101343,95.071005,-2.101235,0,-11.202493,-0.202288,0.0914,0.340785,-0.2023,0.091404,0.340772,0.000012,-0.000004,0.000013
15,0,0,-36.888243,0,0,24,-70.731714,26.072119,8.112411,100.886656,-3.130538,-0.000001,-13.939373,-0.182215,0.12537,0.340786,-0.182276,0.125397,0.340747,0.000061,-0.000027,0.000039
16,0,0,-51.038626,0,0,24,-69.241442,32.933233,-1.552321,106,-9.334209,0,-20,-0.14636,0.163906,0.340789,-0.146363,0.163907,0.340791,0.000003,-0.000002,-0.000002
17,-14.166605,0,-36.872021,0,0,24,-55.055108,26.413973,2.645966,105.057885,-3.812855,-0.00175,-16.259104,-0.199465,0.131396,0.29925,-0.200115,0.131544,0.299105,0.00065,-0.000148,0.000145
18,-24.180381,0,-26.858245,0,0,24,-45.53139,25.961402,10.703177,102.578152,-3.103132,0,-17.071398,-0.228014,0.100122,0.256813,-0.228017,0.100124,0.256812,0.000003,-0.000002,0.000001
19,-31.729028,0,-19.309598,0,0,24,-39.941472,25.646639,18.109054,100.365319,-2.443209,-0.010113,-17.503761,-0.240185,0.074287,0.221553,-0.240359,0.074344,0.22152,0.000174,-0.000057,0.000033
20,-36.744943,0,-14.293683,0,0,24,-36.920808,25.415299,23.481998,99.459613,-2.064284,0,-16.364476,-0.243605,0.05657,0.198049,-0.243609,0.056571,0.198049,0.000004,-0.000001,0
21,-22.132747,0,-28.905878,0,0,24,-45.49957,25.962048,10.698453,102.635842,-3.016908,-0.001771,-16.943819,-0.22803,0.100085,0.256753,-0.228032,0.100086,0.256752,0.000002,0,0
22,-9.118957,0,-41.919668,0,0,24,-58.46207,26.393737,0.60992,105.500454,-4.241095,-0.000486,-17.397578,-0.188346,0.140082,0.310333,-0.188348,0.140083,0.310332,0.000002,-0.000001,0.000001
23,-1.966368,0,-49.072258,0,0,24,-66.079805,31.28491,-1.701527,106,-6.259953,0,-20,-0.157714,0.15911,0.333105,-0.157719,0.159111,0.333105,0.000005,-0.000001,-0.000001
24,2.738319,0,-53.776945,0,0,24,-70.986812,34.690448,0.088768,106,-32.186524,0,-20,-0.134939,0.170263,0.344591,-0.134941,0.170263,0.344593,0.000002,0,-0.000001
25,10.874813,0,-45.640451,0,0,24,-80.352268,28.922753,2.617903,104.208498,-4.871603,-0.186763,-14.776635,-0.134147,0.155193,0.364478,-0.134261,0.155227,0.364423,0.000113,-0.000034,0.000055
26,14.78957,0,-41.725695,0,0,24,-84.699799,26.172316,5.784148,102.401931,-2.688544,-0.493056,-11.956518,-0.133991,0.145132,0.375139,-0.134289,0.145212,0.374881,0.000298,-0.00008,0.000258
27,17.938521,0,-38.576744,0,0,24,-88.423628,26.023008,9.376254,99.655678,-1.345304,-0.001514,-12.225021,-0.132918,0.136332,0.384088,-0.133611,0.136594,0.383626,0.000693,-0.000262,0.000462
28,26.31529,0,-30.199975,0,0,24,-95,25.463125,22.362865,102.24322,38.665573,-10.749209,5.218131,-0.124875,0.111026,0.40821,-0.126148,0.111936,0.400594,0.001272,-0.000909,0.007616
29,15.253311,0,-41.261953,0,0,24,-87.843581,26.043519,8.781654,100.224451,-2.874711,-0.000668,-11.853829,-0.133205,0.138186,0.382244,-0.133208,0.138188,0.382242,0.000003,-0.000002,0.000002
30,2.433285,0,-54.08198,0,0,24,-72.852366,35.203927,-0.665062,106,-22.852273,0,-20,-0.130215,0.171043,0.348356,-0.130217,0.171043,0.348358,0.000002,0,-0.000002
31,2.433285,0,-47.90472,0,0,24,-71.906012,31.676683,-0.833713,105.99796,-4.955087,-0.062735,-17.652033,-0.14438,0.161245,0.346765,-0.144914,0.161416,0.346658,0.000534,-0.000171,0.000107
32,2.433285,0,-42.57491,0,0,24,-72.4803,27.440717,2.131022,104.440388,-4.141422,-0.000001,-14.737417,-0.158698,0.147578,0.347314,-0.158702,0.147579,0.347312,0.000004,-0.000002,0.000002
33,2.433285,0,-33.709335,0,0,24,-73.698336,25.995777,9.898808,99.869533,-3.078613,0,-12.920762,-0.179569,0.121957,0.348189,-0.179571,0.121958,0.348188,0.000002,-0.000001,0.000001
34,2.433285,0,-21.32344,0,0,24,-78.165128,25.430201,23.133275,92.727492,-1.901546,0,-9.889577,-0.201627,0.081387,0.349124,-0.201628,0.081389,0.349122,0.000002,-0.000002,0.000002
35,2.433285,0,-13.115918,0,0,24,-83.117349,24.994262,33.334246,87.651136,-0.898937,0,-7.518732,-0.21123,0.052226,0.349531,-0.21123,0.052229,0.349529,0,-0.000003,0.000003
36,2.433285,0,-3.190221,0,0,24,-91.691744,24.361671,48.136896,81.468961,-0.372127,0,-3.564626,-0.217108,0.015863,0.349781,-0.217107,0.015866,0.349777,-0.000001,-0.000004,0.000004
37,2.433285,0,-14.957078,0,0,24,-83.193248,24.983428,33.587771,87.706019,-2.342889,0,-6.701146,-0.21139,0.051586,0.349538,-0.211392,0.051595,0.349528,0.000002,-0.00001,0.00001
38,2.433285,0,-22.569413,0,0,24,-78.568179,25.3902,24.069299,92.269446,-1.832113,0,-9.593607,-0.202749,0.078601,0.349172,-0.202752,0.078606,0.349165,0.000003,-0.000005,0.000006
39,2.433285,0,-27.634956,0,0,24,-76.252001,25.63586,18.326271,95.05924,-1.97684,-0.000007,-11.556659,-0.195048,0.095845,0.348845,-0.195184,0.095925,0.348733,0.000136,-0.00008,0.000112
40,2.433285,0,-36.228171,0,0,24,-73.613583,26.014861,9.452248,100.058265,-3.155297,0,-13.178831,-0.17857,0.123386,0.348146,-0.178574,0.123388,0.348143,0.000004,-0.000002,0.000003
41,2.433285,0,-44.930462,0,0,24,-72.449868,27.651203,1.916623,104.544324,-3.758633,-0.005062,-14.994267,-0.157912,0.148409,0.34727,-0.157932,0.148414,0.34726,0.00002,-0.000006,0.00001
42,2.433285,0,-51.137729,0,0,24,-71.945726,32.899789,-1.304541,105.970325,-4.650371,-0.286775,-19.662813,-0.14103,0.164159,0.346553,-0.141051,0.164166,0.346553,0.000021,-0.000007,0
43,7.097966,0,-46.473048,0,0,24,-75.85454,30.301419,1.07413,105.753027,-3.906269,-0.524734,-14.698138,-0.140662,0.157524,0.355489,-0.140665,0.157525,0.355489,0.000003,-0.000001,0
44,13.497577,0,-40.073438,0,0,24,-83.707474,26.12557,6.861656,101.223755,-3.451587,-0.000005,-12.866606,-0.141328,0.140682,0.373037,-0.14133,0.140683,0.373036,0.000002,-0.000001,0.000001
45,25.996663,0,-27.574351,0,0,24,-95,25.364086,24.680378,101.124873,40.645107,-10.646515,5.147633,-0.130302,0.102476,0.409668,-0.131613,0.103918,0.400338,0.001312,-0.001442,0.00933
46,29.190132,0,-24.380882,0,0,24,-95,25.280973,26.62523,102.593617,44.489649,-10.373515,4.933702,-0.124643,0.091899,0.418723,-0.12793,0.095819,0.398375,0.003287,-0.003919,0.020348
47,15.495007,0,-10.685757,0,0,24,-95,24.636366,41.709018,91.64583,32.678373,-11.940002,5.997209,-0.176861,0.043478,0.395816,-0.176041,0.047779,0.385747,-0.000819,-0.004301,0.010069
48,9.43543,0,-4.626181,0,0,24,-95,24.298542,49.614103,87.283094,-10.994249,-16.918919,6.059713,-0.197261,0.021048,0.377673,-0.196019,0.024625,0.371448,-0.001241,-0.003577,0.006225
49,-2.68128,0,7.49053,0,0,24,-95,23.574854,66.548405,82.158907,89.019922,-8.163986,1.96151,-0.224679,-0.024076,0.334578,-0.222533,-0.019141,0.329718,-0.002146,-0.004936,0.00486
50,-13.267196,0,18.076446,0,0,24,-95,22.999999,80,82.330002,-43.646565,-18.84221,4.526999,-0.233206,-0.062727,0.294581,-0.22805,-0.049549,0.287237,-0.005156,-0.013178,0.007343
51,-17.859135,0,22.668385,0,0,24,-95,22.999999,80,83.786172,-57.529557,-12.443604,15.624884,-0.232597,-0.078872,0.27799,-0.224756,-0.056629,0.272425,-0.00784,-0.022243,0.005565
52,-27.672863,0,22.549429,0,0,24,-86.358799,22.999999,80,86.090298,-67.710732,-14.727637,17.247466,-0.236029,-0.085534,0.236262,-0.228394,-0.062491,0.233229,-0.007636,-0.023043,0.003033
53,-27.672863,0,15.073044,0,0,24,-86.222479,22.999999,80,81.535427,-1.993344,-0.000222,6.74677,-0.244415,-0.059303,0.231655,-0.243476,-0.057077,0.231345,-0.000939,-0.002225,0.00031
54,-27.672863,0,4.096458,0,0,24,-66.580187,24.085188,54.606585,85.314809,-0.629034,0,-5.25518,-0.251073,-0.019223,0.22814,-0.251072,-0.01922,0.228139,-0.000001,-0.000003,0.000001
55,-27.672863,0,-10.330433,0,0,24,-51.031682,25.041196,32.236119,93.846857,-1.883803,0,-11.777867,-0.249336,0.034662,0.229049,-0.24934,0.034668,0.229045,0.000004,-0.000006,0.000004
56,-27.672863,0,-17.231007,0,0,24,-45.970693,25.416767,23.44844,97.707641,-1.492812,-0.224743,-14.464436,-0.244324,0.059658,0.231678,-0.244475,0.059759,0.231611,0.000151,-0.000101,0.000067
57,-27.672863,0,-21.586972,0,0,24,-43.407589,25.639372,18.238682,99.936158,-2.572252,0,-16.220356,-0.239759,0.075172,0.234072,-0.239762,0.075173,0.234072,0.000002,-0.000002,0
58,-27.672863,0,-7.762425,0,0,24,-51.429632,25.014443,32.862028,93.668765,-1.276103,0,-11.426066,-0.249599,0.032805,0.228911,-0.249602,0.032811,0.228909,0.000003,-0.000006,0.000003
59,-27.672863,0,1.85845,0,0,24,-60.996866,24.409479,47.018167,87.964982,-0.663711,0,-7.362528,-0.25182,-0.003008,0.227746,-0.25182,-0.003006,0.227744,0,-0.000002,0.000002
60,-27.672863,0,7.335546,0,0,24,-68.207668,23.992349,56.779015,84.676242,-0.968734,0,-4.432482,-0.250697,-0.023456,0.228335,-0.250697,-0.023453,0.228334,0,-0.000003,0.000001
61,-27.672863,0,22.317021,0,0,24,-86.224141,22.999999,80,84.743991,-80.153068,-18.434129,16.614321,-0.238923,-0.077641,0.234511,-0.232984,-0.061036,0.232301,-0.005939,-0.016605,0.00221
62,-27.672863,0,13.809798,0,0,24,-84.464937,23.050599,78.815964,80.000733,0.911625,-3.342196,0.971833,-0.245493,-0.054909,0.231064,-0.24549,-0.0549,0.231062,-0.000004,-0.00001,0.000003
63,-27.672863,0,3.656863,0,0,24,-65.91705,24.122336,53.737332,85.821897,-0.322495,0,-4.921505,-0.251197,-0.017596,0.228073,-0.251195,-0.017585,0.228068,-0.000002,-0.000012,0.000005
64,-27.672863,0,-2.293217,0,0,24,-58.689334,24.54757,43.786855,89.138779,-1.220115,0,-8.335642,-0.251795,0.004626,0.227759,-0.251795,0.004642,0.227752,0.000001,-0.000016,0.000008
65,-27.672863,0,-7.430914,0,0,24,-53.549246,24.876543,36.088971,91.837375,-0.348391,-0.000014,-11.670947,-0.250667,0.023754,0.228351,-0.250867,0.024234,0.228107,0.000199,-0.00048,0.000243
66,-27.672863,0,-11.875476,0,0,24,-49.807918,25.128911,30.183461,94.679223,-1.631632,0,-12.594205,-0.248438,0.040355,0.22952,-0.24844,0.040358,0.229518,0.000002,-0.000003,0.000002
67,-27.672863,0,-21.420894,0,0,24,-43.48398,25.631555,18.422444,99.939551,-2.323326,-0.001156,-15.891485,-0.239978,0.074508,0.233957,-0.240044,0.074534,0.23394,0.000065,-0.000026,0.000017
68,-15.396068,0,-33.69769,0,0,24,-52.174259,26.115658,7.09762,103.191633,-3.533495,-0.000512,-16.657572,-0.214252,0.115429,0.284819,-0.214267,0.115434,0.284816,0.000015,-0.000005,0.000003
69,-7.305421,0,-41.788336,0,0,24,-60.550052,26.369175,1.180747,105.225137,-4.122005,-0.000149,-16.526119,-0.185833,0.139745,0.316002,-0.185836,0.139746,0.316001,0.000003,-0.000001,0
70,-1.685801,0,-47.407956,0,0,24,-66.340859,30.042971,-0.848156,105.999991,-4.369196,-0.001519,-18.002871,-0.161883,0.154809,0.333533,-0.16194,0.154824,0.333523,0.000057,-0.000014,0.00001
71,-12.480596,0,-36.613161,0,0,24,-57.1356,26.275876,3.372718,104.410666,-4.317451,-0.002896,-16.564633,-0.197873,0.130607,0.304569,-0.197875,0.130608,0.304569,0.000003,0,0
72,-26.793589,0,-22.300168,0,0,24,-44.279124,25.764274,15.316005,100.994577,-2.801238,-0.000006,-16.282543,-0.235843,0.084796,0.243553,-0.235844,0.084797,0.243552,0.000001,0,0.000001
73,-30.918668,0,-18.175089,0,0,24,-41.468894,25.585097,19.508749,99.907267,-2.473974,-0.000003,-16.158307,-0.241436,0.070364,0.22421,-0.241438,0.070365,0.22421,0.000002,-0.000001,0.000001
74,-34.238018,0,-14.85574,0,0,24,-39.527403,25.436095,23.038086,99.139442,-2.025798,-0.00023,-15.591554,-0.2441,0.058578,0.208681,-0.24424,0.058648,0.208646,0.00014,-0.00007,0.000035
75,-38.496438,0,-10.597319,0,0,24,-37.568921,25.222504,27.993399,97.893937,-1.619182,0,-15.541286,-0.245215,0.043109,0.188847,-0.245219,0.043111,0.188847,0.000003,-0.000002,0.000001
76,-35.043584,0,-10.597319,0,0,24,-39.865203,25.176819,29.069458,96.807581,-1.247092,-0.00183,-15.223046,-0.246488,0.040205,0.194224,-0.246922,0.040568,0.194035,0.000434,-0.000364,0.000189
77,-23.038068,0,-10.597319,0,0,24,-54.313336,25.088117,31.138054,93.436408,-1.644075,0,-11.637066,-0.247855,0.039404,0.244596,-0.247861,0.039416,0.24459,0.000007,-0.000012,0.000007
78,-15.245657,0,-10.597319,0,0,24,-63.599246,25.01857,32.765452,91.100394,-1.422142,0,-9.769953,-0.243034,0.039353,0.27695,-0.243035,0.039358,0.276946,0.000002,-0.000005,0.000004
79,-5.624085,0,-10.597319,0,0,24,-75.028633,24.910518,35.293868,88.182859,-1.026374,0,-7.790021,-0.231106,0.039349,0.315501,-0.231106,0.039352,0.315499,0,-0.000003,0.000002
80,7.465705,0,-10.597319,0,0,24,-90.493223,24.723931,39.660008,84.359767,-1.018798,0,-5.330494,-0.204865,0.039349,0.363739,-0.204865,0.039362,0.363726,0,-0.000013,0.000013
81,18.08392,0,-10.597319,0,0,24,-95,24.607113,42.39355,92.075303,3.02543,-15.191403,6.485177,-0.175968,0.039348,0.39769,-0.174981,0.045106,0.384671,-0.000987,-0.005758,0.013018
82,18.08392,0,-4.184939,0,0,24,-95,24.444147,46.206955,93.013437,28.327951,-12.542162,6.256885,-0.175812,0.01935,0.401229,-0.17415,0.031454,0.378143,-0.001662,-0.012104,0.023085
83,4.642859,0,7.522613,0,0,24,-95,23.775254,61.859045,87.079978,-57.801385,-20.545769,1.94629,-0.208579,-0.02786,0.361193,-0.203595,-0.011933,0.34332,-0.004984,-0.015927,0.017873
84,-0.292898,0,7.522613,0,0,24,-95,23.626835,65.332049,84.042273,53.864722,-10.420006,5.269878,-0.21945,-0.027987,0.343523,-0.21564,-0.01815,0.333539,-0.00381,-0.009837,0.009984
85,-4.467635,0,7.522613,0,0,24,-95,23.484872,68.653979,81.542887,61.385377,-9.810713,4.750297,-0.227534,-0.028007,0.327715,-0.225569,-0.023579,0.323646,-0.001964,-0.004428,0.00407
86,-13.805579,0,7.522613,0,0,24,-88.658733,23.63598,65.118062,78.885711,-0.376066,-0.217919,-0.887108,-0.241212,-0.02801,0.290814,-0.241212,-0.028008,0.290813,-0.000001,-0.000002,0
87,-20.669874,0,7.522613,0,0,24,-79.929588,23.769083,62.00344,81.102694,-2.072465,0,-2.187145,-0.247389,-0.028011,0.262328,-0.247388,-0.028008,0.262326,-0.000001,-0.000003,0.000001
88,-32.782327,0,7.522613,0,0,24,-65.208841,23.932982,58.168204,85.334899,-0.357799,0,-4.598419,-0.249832,-0.028012,0.211334,-0.249832,-0.02801,0.211333,0,-0.000002,0.000001
89,-32.782327,0,-0.313916,0,0,24,-54.953981,24.454493,45.964846,89.555273,-0.935116,0,-8.652965,-0.251094,-0.002637,0.206259,-0.251094,-0.002635,0.206258,0,-0.000002,0.000001
90,-32.782327,0,-5.63975,0,0,24,-49.255582,24.794423,38.010485,92.658773,-1.230678,0,-11.101173,-0.250515,0.017078,0.206394,-0.250516,0.017081,0.206393,0.000001,-0.000003,0.000001
91,-32.782327,0,-10.228978,0,0,24,-45.061488,25.066876,31.63508,95.265444,-1.656489,0,-13.172267,-0.24876,0.034302,0.207498,-0.248764,0.034306,0.207496,0.000004,-0.000004,0.000002
92,-32.782327,0,-14.05028,0,0,24,-42.056983,25.277768,26.700221,97.432637,-1.963064,0,-14.558945,-0.246458,0.048224,0.208977,-0.246459,0.048225,0.208977,0.000001,0,0
93,-32.782327,0,-29.001631,0,0,24,-33.67777,26.034404,8.994924,105.027346,-3.206284,0,-19.999916,-0.230088,0.10032,0.219521,-0.230093,0.10032,0.219521,0.000005,-0.000001,0
94,-32.782327,0,-39.762737,0,0,24,-33.338182,26.318882,2.33972,106,-36.814578,0,-20,-0.211548,0.13384,0.231463,-0.219703,0.134804,0.233745,0.008155,-0.000964,-0.002282
95,-26.222455,0,-46.322609,0,0,24,-40.697556,28.499424,-2.049714,106,-36.814702,0,-20,-0.195434,0.151998,0.258764,-0.205621,0.154309,0.263369,0.010187,-0.002311,-0.004606
96,-26.222455,0,-36.278635,0,0,24,-39.632876,26.580391,4.525617,106,-36.814614,0,-20,-0.212485,0.129642,0.253017,-0.213698,0.129759,0.253485,0.001213,-0.000117,-0.000467
97,-26.222455,0,-22.67874,0,0,24,-43.554219,25.784441,14.844075,101.2259,-2.734379,0,-16.727571,-0.235523,0.085977,0.241867,-0.23553,0.08598,0.241864,0.000007,-0.000003,0.000002
98,-26.222455,0,-17.553473,0,0,24,-46.149562,25.532337,20.743295,98.91587,-2.642466,0,-14.033062,-0.241672,0.068253,0.23885,-0.241683,0.068259,0.238846,0.000011,-0.000007,0.000003
99,-26.222455,0,-3.048089,0,0,24,-57.516006,24.716816,39.826503,90.314951,-1.026404,0,-9.406636,-0.25122,0.015104,0.234148,-0.25122,0.015106,0.234146,0,-0.000002,0.000001
100,-26.222455,0,1.304047,0,0,24,-62.108017,24.432224,46.485934,87.797623,-1.02748,0,-7.248187,-0.251697,-0.00106,0.233913,-0.251696,-0.001057,0.233912,0,-0.000003,0.000001
101,-26.222455,0,4.976585,0,0,24,-66.67201,24.163412,52.776154,85.632729,-0.651444,-0.000001,-5.348495,-0.251238,-0.014825,0.234139,-0.251237,-0.014823,0.234138,-0.000001,-0.000003,0.000001
102,-19.13647,0,-2.1094,0,0,24,-67.721978,24.468771,45.630756,86.674598,-1.070966,0,-6.650811,-0.249395,0.004228,0.259552,-0.249395,0.004232,0.25955,0,-0.000004,0.000001
103,-12.865933,0,-8.379937,0,0,24,-68.808391,24.81738,37.477068,88.775477,0.485039,-0.000052,-7.91789,-0.242524,0.027398,0.286202,-0.242582,0.028036,0.285773,0.000058,-0.000639,0.000429
104,-7.314446,0,-13.931424,0,0,24,-71.302818,25.064243,31.696714,90.085318,-1.179113,-0.000001,-8.979772,-0.231889,0.047839,0.30922,-0.23189,0.047842,0.309217,0.000001,-0.000003,0.000003
105,1.673993,0,-22.919863,0,0,24,-76.325077,25.429562,23.148229,92.949908,-1.713746,0,-10.02434,-0.206084,0.079737,0.342989,-0.206085,0.079739,0.342988,0.000001,-0.000001,0.000002
106,12.476487,0,-33.722356,0,0,24,-84.267489,25.794026,14.619776,96.702559,-2.48088,0,-11.156761,-0.162363,0.115572,0.374429,-0.162364,0.115573,0.374427,0.000001,-0.000001,0.000002
107,19.06945,0,-40.31532,0,0,24,-89.771617,25.976935,10.339701,99.346407,-2.809801,-0.491536,-11.619871,-0.130621,0.135395,0.386667,-0.130636,0.135401,0.386653,0.000016,-0.000006,0.000013
108,19.06945,0,-30.215643,0,0,24,-92.899938,25.629806,18.462834,94.411164,-2.443147,0,-9.513191,-0.14408,0.111005,0.394407,-0.144084,0.111008,0.3944,0.000005,-0.000004,0.000007
109,19.06945,0,-16.594121,0,0,24,-95,24.890021,35.773491,94.078308,-14.898543,-16.846458,5.998248,-0.163806,0.064696,0.4014,-0.163675,0.067213,0.393627,-0.00013,-0.002517,0.007773
110,19.06945,0,-7.167799,0,0,24,-95,24.562972,43.426452,93.662481,7.84918,-14.701402,6.532563,-0.171192,0.030557,0.403962,-0.170144,0.04046,0.382858,-0.001048,-0.009902,0.021105
111,14.672483,0,-0.304658,0,0,24,-95,24.250309,50.742753,91.949133,-50.088936,-20.040243,3.043806,-0.183419,0.001631,0.394745,-0.180613,0.017311,0.369472,-0.002806,-0.01568,0.025273
112,3.31452,0,-0.304658,0,0,24,-95,23.961643,57.497539,83.807331,-7.561335,-16.803893,6.166916,-0.213418,0.001172,0.35675,-0.212359,0.003652,0.353444,-0.00106,-0.002479,0.003306
113,-3.814248,0,-0.304658,0,0,24,-89.828192,24.153111,53.017196,80.517519,-0.411982,0,-2.877371,-0.228144,0.001141,0.330216,-0.228144,0.001144,0.330214,-0.000001,-0.000002,0.000002
114,-10.093634,0,-0.304658,0,0,24,-82.099239,24.261516,50.480503,82.598507,-0.425964,0,-3.955882,-0.238293,0.001137,0.305503,-0.238293,0.001142,0.3055,0,-0.000005,0.000003
115,-13.93497,0,-0.304658,0,0,24,-77.441444,24.318626,49.144141,83.789178,-0.557149,0,-4.860623,-0.243139,0.001138,0.289915,-0.243139,0.001142,0.289912,0,-0.000004,0.000002
116,-23.022994,0,-0.304658,0,0,24,-66.533514,24.429952,46.539106,86.62458,-0.959938,0,-7.013556,-0.25039,0.001139,0.251967,-0.25039,0.001144,0.251965,0,-0.000005,0.000002
117,-12.217489,0,-11.110163,0,0,24,-67.684662,24.958417,34.17302,89.821251,-0.044583,0,-9.278861,-0.240271,0.037437,0.289389,-0.240273,0.037446,0.289383,0.000002,-0.000009,0.000006
118,-3.902499,0,-19.425153,0,0,24,-71.755208,25.317694,25.765947,92.283499,-2.12766,0,-10.194623,-0.22105,0.067487,0.322794,-0.221051,0.06749,0.322793,0.000001,-0.000002,0.000002
119,6.199262,0,-29.526913,0,0,24,-78.631553,25.685968,17.148327,95.664524,-2.332084,-0.1749,-11.144899,-0.185661,0.102107,0.357371,-0.185664,0.102109,0.357367,0.000003,-0.000003,0.000004
120,13.85848,0,-37.186131,0,0,24,-84.888972,25.924275,11.571961,98.515703,-2.560972,0,-11.55992,-0.151548,0.126268,0.376508,-0.151553,0.12627,0.376504,0.000005,-0.000002,0.000004
121,25.009882,0,-48.337534,0,0,24,-94.99679,26.780262,5.426646,103.137009,-3.293393,-0.933149,-12.258996,-0.09451,0.15719,0.390181,-0.094512,0.15719,0.39018,0.000001,0,0.000002
122,18.077936,0,-48.337534,0,0,24,-89.890931,28.771857,3.995933,104.317718,-3.928379,-0.790216,-12.667889,-0.105602,0.159575,0.38144,-0.10561,0.159576,0.381435,0.000008,-0.000001,0.000005
123,11.888779,0,-48.337534,0,0,24,-83.295427,30.04619,2.450534,105.155495,-3.845932,-0.7298,-13.71675,-0.121647,0.159812,0.3699,-0.121648,0.159813,0.369898,0.000002,0,0.000001
124,6.514416,0,-48.337534,0,0,24,-77.374719,30.974877,1.018681,105.950034,-3.952479,-0.605574,-14.616771,-0.134665,0.159839,0.358595,-0.13467,0.159841,0.358592,0.000004,-0.000001,0.000003
125,1.942211,0,-48.337534,0,0,24,-72.297977,31.543542,-0.30338,105.971707,-3.869981,-0.384792,-16.894555,-0.144898,0.159842,0.348044,-0.145641,0.160086,0.347816,0.000743,-0.000244,0.000228
126,-7.794465,0,-48.337534,0,0,24,-61.82982,30.897735,-0.012241,106,-32.616922,0,-20,-0.163703,0.159843,0.323064,-0.163704,0.159844,0.323065,0.000001,-0.000001,-0.000001
127,-21.082373,0,-48.337534,0,0,24,-42.149364,48.77822,1.443789,106,-36.814169,0,-20,-0.181954,0.159842,0.284762,-0.189452,0.162021,0.289558,0.007498,-0.002179,-0.004796
128,-18.015805,0,-45.270966,0,0,24,-45.822419,40.963839,2.089808,106,-36.814621,0,-20,-0.185957,0.154628,0.286747,-0.190905,0.155885,0.289896,0.004948,-0.001258,-0.003149
129,-6.339062,0,-33.594222,0,0,24,-62.465573,26.107155,7.292557,101.995459,-3.198863,0,-15.087175,-0.198204,0.121654,0.317097,-0.198208,0.121657,0.317093,0.000003,-0.000002,0.000004
130,1.115075,0,-26.140085,0,0,24,-73.259305,25.691903,17.009459,96.286685,-2.376934,-0.000008,-11.354656,-0.199015,0.097799,0.340975,-0.199023,0.097805,0.340967,0.000007,-0.000006,0.000008
131,6.113856,0,-21.141304,0,0,24,-81.352784,25.38454,24.201743,91.880922,-1.947965,0,-9.401131,-0.195926,0.080641,0.358078,-0.195928,0.080642,0.358076,0.000002,-0.000001,0.000002
132,16.30646,0,-10.9487,0,0,24,-95,24.622677,42.029337,90.675368,-50.458509,-19.865681,3.253329,-0.180284,0.044429,0.392094,-0.179595,0.047369,0.385252,-0.000689,-0.00294,0.006842
