,0,1,2
62,0.1603732468775811,0.6520354545707718,0.3999999999999999
63,0.19563809972179258,0.08734078240119264,0.0
64,0.03464854826175301,0.48901623369345093,0.3999999999999999
65,0.013886586571390636,0.16153791256605132,0.19999999999999996
66,0.19563809972179258,0.6150962216674336,0.0
67,0.9439625431813191,0.02692695823003144,0.3999999999999999
68,0.596288471103039,0.3281033662200781,0.0
69,0.12198773451623063,0.6520354545707718,0.3999999999999999
70,0.3018014902357402,0.10158296507067244,0.8500000000000001
71,0.40327743572943664,0.19166888017085382,0.8500000000000001
72,0.7829735231173821,0.5607638920145201,0.0
73,0.24561232701082075,0.16153791256605132,0.19999999999999996
74,0.6486850890684497,0.001902356775751235,0.8500000000000001
75,0.5395322507885129,0.001902356775751235,0.8500000000000001
76,0.33145154005053434,0.23222477607514697,0.3999999999999999
77,0.681746673137252,0.001902356775751235,0.8500000000000001
78,0.5161985761169623,0.3640562159112082,0.0
79,0.8273812038879237,0.2782516169039822,0.19999999999999996
80,0.8273812038879237,0.4949881014998088,0.19999999999999996
81,0.7716666491928309,0.001902356775751235,0.8500000000000001
82,0.6001406332604268,0.06661165304170336,0.0
83,0.2694602494890339,0.06661165304170336,0.0
84,0.8780271732987533,0.10464517780787042,0.3999999999999999
85,0.5882612590267322,0.29497439198814734,0.0
86,0.7611470888613489,0.09618967240038578,0.8500000000000001
87,0.8382172752277068,0.09618967240038578,0.8500000000000001
88,0.5814377022087838,0.32314397146652074,0.8500000000000001
89,0.1606617805991879,0.6245531098879087,0.8500000000000001
90,0.6292080000677889,0.6362025837851414,0.25
91,0.1606617805991879,0.8180697289466174,0.8500000000000001
92,0.5188686691873992,0.6123642779178294,0.3999999999999999
93,0.8498754307001317,0.163205183006086,0.04999999999999982
94,0.1915352478625309,0.6123642779178294,0.3999999999999999
95,0.6754214796911181,0.3511560036977205,0.25
96,0.1915352478625309,0.08833380123926127,0.44999999999999996
97,0.5215221022719194,0.621082523246012,0.04999999999999982
98,0.346721652279955,0.4643234032444013,0.44999999999999996
99,0.7842590564616976,0.27743028073933873,0.04999999999999982
100,0.43684295564810144,0.6899007019226762,0.25
101,0.5539787708693252,0.3158615109698675,0.44999999999999996
102,0.2986623036652974,0.5909194988812386,0.25
103,0.3850832949028629,0.320763242649087,0.8500000000000001
104,0.5670355465215027,0.0026279958989157137,0.04999999999999982
105,0.5941596552302086,0.11333527573705421,0.44999999999999996
106,0.4111070977141207,0.11333527573705421,0.44999999999999996
107,0.5159192197496665,0.80012043300864,0.8500000000000001
108,0.2419549861542591,0.6038750697036489,0.8500000000000001
109,0.4364640989511246,0.40259735062401164,0.25
110,0.029362521437165112,0.3599838963133769,0.8500000000000001
111,0.06670468781843375,0.4544612583202132,0.04999999999999982
112,0.06670468781843375,0.6848476471104622,0.04999999999999982
113,0.9959656551517919,0.025384612448637767,0.44999999999999996
114,0.2503900088341011,0.414955283031716,0.25
115,0.3608211707058276,0.05670325420454092,0.8500000000000001
116,0.21063666854283003,0.025384612448637767,0.44999999999999996
117,0.8259821241223526,0.12034214686076206,0.8500000000000001
118,0.06670468781843375,0.4820867370536136,0.04999999999999982
119,0.8259821241223526,0.4941382681512375,0.8500000000000001
120,0.08444977021427186,0.5338211728870961,0.25
121,0.7314040016424448,0.6719532577872644,0.8500000000000001
122,0.37844526713497506,0.4352526749108025,0.04999999999999982
123,0.25795296742355184,0.9582097748077425,0.8500000000000001
124,0.775432710819555,0.12446716052937973,0.04999999999999982
125,0.3939603098814829,0.1918331144828479,0.25
126,0.01693631188987288,0.22194932939387713,0.44999999999999996
127,0.03262793612503945,0.3036075984273957,0.25
128,0.28760094910216316,0.3736881303375187,0.44999999999999996
129,0.03262793612503945,0.5400030556799892,0.25
130,0.7401849344609079,0.14162840130993626,0.04999999999999982
131,0.865316322147254,0.14162840130993626,0.04999999999999982
132,0.7544887387830541,0.5976362234062762,0.44999999999999996
133,0.5477015610550424,0.5976362234062762,0.44999999999999996
134,0.4702025093098443,0.14162840130993626,0.04999999999999982
135,0.06721910796977815,0.5976362234062762,0.44999999999999996
136,0.06721910796977815,0.32603811254529674,0.44999999999999996
137,0.06721910796977815,0.49548719315464307,0.44999999999999996
138,0.5265353218271236,0.6066943568076022,0.25
139,0.25838276633608565,0.009757950166490947,0.04999999999999982
140,0.4041780515887954,0.5279055278641915,0.8500000000000001
141,0.6020242170129766,0.009757950166490947,0.04999999999999982
142,0.4041780515887954,0.89078860627444,0.8500000000000001
143,0.5346534888093007,0.5952707616722176,0.25
144,0.6020242170129766,0.3368107887910431,0.04999999999999982
145,0.4041780515887954,0.5593141157858278,0.8500000000000001
146,0.619194702239375,0.2726561485446884,0.25
147,0.7542837060598258,0.2726561485446884,0.25
148,0.4852342544821466,0.2329978213439936,0.44999999999999996
149,0.4041780515887954,0.25676017244273547,0.8500000000000001
150,0.596556266014591,0.15325592105897345,0.44999999999999996
151,0.2878064844973804,0.3744187796154026,0.44999999999999996
152,0.16476550854391575,0.2592753318386474,0.7999999999999998
153,0.22411613388941304,0.6397986609142409,0.25
154,0.00326726739320482,0.5782391882224287,0.44999999999999996
155,0.3416151942518452,0.2592753318386474,0.7999999999999998
156,0.9721799347416862,0.2592753318386474,0.7999999999999998
157,0.2021136208167098,0.6306811052261397,0.04999999999999982
158,0.020430901918497946,0.39022066357143353,0.25
159,0.5199726230472809,0.014444080588101982,0.44999999999999996
160,0.020430901918497946,0.18436300465953642,0.25
161,0.6905290421613977,0.6200479931670955,0.7999999999999998
162,0.3693341362680569,0.32357957715672725,0.25
163,0.43837306045808355,0.23290762827125167,0.44999999999999996
164,0.41236573092600365,0.19972176254938562,0.09999999999999987
165,0.3723668712733156,0.392142875785806,0.7999999999999998
166,0.2231127862375878,0.28522956904428887,0.7999999999999998
167,0.7667559603612977,0.42156668114193296,0.44999999999999996
168,0.9557708826819591,0.44760424946303123,0.09999999999999987
169,0.823941046054664,0.48791861887379595,0.09999999999999987
170,0.6168079151018607,0.48791861887379595,0.09999999999999987
171,0.062168216739523,0.10355126659334679,0.25
172,0.9783773920544219,0.04641524612920023,0.5
173,0.5864818576343883,0.33248570843078484,0.7999999999999998
174,0.3117703374982819,0.6040790251806776,0.2999999999999998
175,0.6078383079428924,0.5967961840357191,0.7999999999999998
176,0.5424219397077982,0.5967961840357191,0.7999999999999998
177,0.7666753892225115,0.48791861887379595,0.09999999999999987
178,0.4863390413413242,0.20698843128527022,0.5
179,0.3322739401484261,0.6698650314728763,0.7999999999999998
180,0.23588444633768263,0.5481608529616604,0.2999999999999998
181,0.25278424987910736,0.592409531240151,0.09999999999999987
182,0.5668001093239765,0.31112018654400625,0.2999999999999998
183,0.4863390413413242,0.7600836488024748,0.5
184,0.4863390413413242,0.8161554589076935,0.5
185,0.49453269529417154,0.7655781527707693,0.09999999999999987
186,0.2978884473194729,0.6247184449936503,0.09999999999999987
187,0.6690453583914842,0.055080375587122976,0.2999999999999998
188,0.4863390413413242,0.7684711416168378,0.5
189,0.29853478296275154,0.055080375587122976,0.2999999999999998
190,0.19739315742781882,0.573247572104228,0.7999999999999998
191,0.5474988837091334,0.07201317594561552,0.09999999999999987
192,0.18291255618616153,0.5039155079277879,0.2999999999999998
193,0.09815746300585476,0.7587089528800298,0.7999999999999998
194,0.27229550621295395,0.005508022127024281,0.09999999999999987
195,0.4330492757861036,0.859228263132544,0.7999999999999998
196,0.6777333543402351,0.4132782700526273,0.2999999999999998
197,0.7779155083069419,0.4850404958872134,0.2999999999999998
198,0.09185519140241316,0.21957341526311436,0.5
199,0.349111814500823,0.42761686990902825,0.7999999999999998
200,0.001205823928938865,0.572146377132946,0.09999999999999987
201,0.001205823928938865,0.24527772084913746,0.09999999999999987
202,0.6310153643847705,0.7957897149383483,1.0
203,0.30651296297705904,0.08110982684030821,0.7999999999999998
204,0.42835282575622335,0.6506189902126782,1.0
205,0.09330146488670993,0.12812361670991324,0.2999999999999998
206,0.09330146488670993,0.44796616369891473,0.2999999999999998
207,0.135098152450648,0.35056058744609336,1.0
208,0.135098152450648,0.24731579417737098,1.0
209,0.135098152450648,0.2478257188772146,1.0
210,0.135098152450648,0.7811615754630069,1.0
211,0.135098152450648,0.45062590772404026,1.0
212,0.135098152450648,0.4871709947390598,1.0
213,0.9254945610172702,0.09039336576504903,0.2999999999999998
214,0.135098152450648,0.8241315017675404,1.0
215,0.34938337227126304,0.5258182686022543,0.2999999999999998
216,0.5164741839874268,0.2339346791253611,0.09999999999999987
217,0.31957097376612337,0.11004829531954735,1.0
218,0.6502328592083261,0.7350425251541917,0.2999999999999998
219,0.709739513939166,0.6464132276644036,0.2999999999999998
220,0.597531219880074,0.5660364677331067,0.2999999999999998
221,0.18727050689874214,0.0777477352531778,0.2999999999999998
222,0.021063780314531932,0.8187702144182645,0.09999999999999987
223,0.20156559345239572,0.7649644654004939,1.0
224,0.021063780314531932,0.3156547160622381,0.09999999999999987
225,0.04326190460118651,0.35219082183481387,0.2999999999999998
226,0.5222833918180224,0.009059367936369633,0.34999999999999987
227,0.3445096370119396,0.6786485322659159,1.0
228,0.900183446551821,0.009059367936369633,0.34999999999999987
229,0.7681923383884423,0.44408300573317044,1.0
230,0.1291331306655621,0.6075533874422498,0.1499999999999999
231,0.5979363304169262,0.7071409632338284,1.0
232,0.2535482969401207,0.6737024293396635,0.1499999999999999
233,0.39143662361831627,0.5592216079598786,1.0
234,0.33013881933264977,0.5153129206324518,1.0
235,0.53975687335725,0.6737024293396635,0.1499999999999999
236,0.6248431555679325,0.6381437049612682,0.1499999999999999
237,0.9316783743760225,0.4424270210009945,0.34999999999999987
238,0.7468531943584118,0.5731201063609551,0.34999999999999987
239,0.5361890224767626,0.5731201063609551,0.34999999999999987
240,0.6576959871407888,0.056005937372839654,0.1499999999999999
241,0.3859259885870479,0.5731201063609551,0.34999999999999987
242,0.4280726651137453,0.056005937372839654,0.1499999999999999
243,0.24205665515452063,0.5731201063609551,0.34999999999999987
244,0.4999679726132811,0.7978789391685635,1.0
245,0.29890947466324924,0.7978789391685635,1.0
246,0.7419851033874204,0.46891426871179875,1.0
247,0.8982247923282489,0.523231248979001,0.1499999999999999
248,0.00881429587646676,0.7439399323806063,0.34999999999999987
249,0.33906001199806224,0.4135163501358251,1.0
250,0.002090138853801604,0.4569995858237806,1.0
251,0.44773103199564657,0.2753379907470981,1.0
252,0.9269136758521117,0.014220722335301472,0.1499999999999999
253,0.7669623431178675,0.2753379907470981,1.0
254,0.9269136758521117,0.1560118559395955,0.1499999999999999
255,0.9269136758521117,0.4123024215394596,0.1499999999999999
256,0.3791639013723089,0.23822738380409564,0.34999999999999987
257,0.3126759800775292,0.018228280282293285,0.34999999999999987
258,0.6467657725185203,0.7308342626724533,1.0
259,0.5969493411478242,0.3169321923499834,0.1499999999999999
260,0.3409095145897672,0.7308342626724533,1.0
261,0.4850823470071125,0.7897953888819852,0.34999999999999987
262,0.9831109680011938,0.11418795880401822,0.1499999999999999
263,0.39577156631586385,0.34813928357688667,0.3999999999999999
264,0.5929052157389185,0.20692900899849503,0.3999999999999999
265,0.622298989011734,0.024804123783248477,0.1499999999999999
266,0.24093742006617747,0.06118053216011621,0.34999999999999987
267,0.532171912096744,0.4183919713988682,0.34999999999999987
268,0.6763905163891893,0.5619309494303891,0.34999999999999987
269,0.6920863056208351,0.024804123783248477,0.1499999999999999
270,0.6763905163891893,0.6725471411578788,0.34999999999999987
271,0.8504036958742551,0.4619097946436343,0.3999999999999999
272,0.5657559877928262,0.6533726412034692,0.3999999999999999
273,0.18866196041213928,0.46991170101264895,0.34999999999999987
274,0.10138638370733805,0.4073946817896935,0.34999999999999987
275,0.26285812686320753,0.5230597103346643,0.34999999999999987
276,0.05147170150590463,0.7252140521733234,0.3999999999999999
277,0.2651211705191208,0.878254896652082,0.3999999999999999
278,0.38561744852028446,0.8074354852304497,0.3999999999999999
279,0.161872415817163,0.45072188253590406,0.34999999999999987
280,0.38561744852028446,0.6013605172874669,0.3999999999999999
