,I0,I1,I2,I3,I4,I5,I6,I7,I8,O0,O1,O2,O3,O4,O5,O6
28,0.7691155265067361,0.8513919195237538,0.8500000000000001,0.19687500000000002,0.725,0.44722102542007747,0.21250000000000002,0.7166666666666667,0.5314412910406233,0.11352566219748161,0.013657982140825586,0.7742512764727161,0.9458961418882064,0.42956804658170883,0.9999999999999999,0.3677337041036111
29,0.730290976290707,0.0642495537855412,0.8500000000000001,0.875,0.7166666666666667,0.5036622145626884,0.890625,0.7208333333333333,0.6516416249304396,0.11352566219748161,0.013657982140825586,0.7742512764727161,0.9458961418882064,0.42956804658170883,0.9999999999999999,0.3677337041036111
30,0.29705114490283135,0.8710107739215598,0.8500000000000001,0.184375,0.4708333333333333,0.41749246014648855,0.19062500000000002,0.48333333333333334,0.5158597662771286,0.11352566219748161,0.013657982140825586,0.7742512764727161,0.9458961418882064,0.42956804658170883,0.9999999999999999,0.3677337041036111
31,0.01306121374703717,0.2124706238737739,0.8500000000000001,0.7375,0.325,0.4058595433003016,0.74375,0.3125,0.4991652754590985,0.11352566219748161,0.013657982140825586,0.7742512764727161,0.9458961418882064,0.42956804658170883,0.9999999999999999,0.3677337041036111
32,0.9812963376389521,0.9845332810059211,0.8500000000000001,0.12187500000000001,0.7083333333333334,0.47867298578199047,0.13125,0.6791666666666667,0.535336672231497,0.08464873703732811,0.014348005130761565,0.762846103541503,0.8516515260505644,0.42998404972028204,0.9999999999999999,0.39698351182578784
33,0.8897209116897273,0.003472052755545685,0.8500000000000001,0.9656250000000001,0.65,0.1818181818181818,0.96875,0.6666666666666666,0.14412910406232607,0.08464873703732811,0.014348005130761565,0.762846103541503,0.8516515260505644,0.42998404972028204,0.9999999999999999,0.39698351182578784
34,0.2737204154887907,0.8012958216875277,0.8500000000000001,0.296875,0.31666666666666665,0.3683757001292546,0.30625,0.32916666666666666,0.40678909293266563,0.08464873703732811,0.014348005130761565,0.762846103541503,0.8516515260505644,0.42998404972028204,0.9999999999999999,0.39698351182578784
35,0.208334853065604,0.11949618028931541,0.8500000000000001,0.8812500000000001,0.275,0.48772080999569145,0.89375,0.26666666666666666,0.5843071786310517,0.08464873703732811,0.014348005130761565,0.762846103541503,0.8516515260505644,0.42998404972028204,0.9999999999999999,0.39698351182578784
36,0.83399753983736,0.8454844239259343,0.8500000000000001,0.321875,0.5166666666666666,0.3455407152089617,0.325,0.5125,0.37340011129660544,0.07169180067604242,0.015427293940855513,0.7450068046838582,0.8169270818864609,0.43331159562025934,0.9999999999999999,0.38717751126065014
37,0.8109890604661056,0.6209623600411257,0.8500000000000001,0.48750000000000004,0.5083333333333333,0.3261525204653166,0.49062500000000003,0.5083333333333333,0.33778519755147474,0.07169180067604242,0.015427293940855513,0.7450068046838582,0.8169270818864609,0.43331159562025934,0.9999999999999999,0.38717751126065014
38,0.48973970292874797,0.7519926859212436,0.8500000000000001,0.39687500000000003,0.3458333333333333,0.34640241275312367,0.40625,0.3625,0.3611574846967168,0.07169180067604242,0.015427293940855513,0.7450068046838582,0.8169270818864609,0.43331159562025934,0.9999999999999999,0.38717751126065014
39,0.3692320148202955,0.6285508203100246,0.8500000000000001,0.478125,0.275,0.3528651443343387,0.49062500000000003,0.29583333333333334,0.3628269337785198,0.07169180067604242,0.015427293940855513,0.7450068046838582,0.8169270818864609,0.43331159562025934,0.9999999999999999,0.38717751126065014
40,0.4632948249876318,0.7307429760955192,0.8500000000000001,0.43125,0.5875,0.37828522188711766,0.4375,0.575,0.38397328881469117,0.15790530801204816,0.016860108457088352,0.7213244439492694,1.0,0.42195907931838716,0.9999999999999999,0.04320672626187594
41,0.5410306002601782,0.08457212569121941,0.8500000000000001,0.96875,0.6791666666666667,0.20723825937096077,0.9750000000000001,0.6458333333333334,0.10016694490818032,0.15790530801204816,0.016860108457088352,0.7213244439492694,1.0,0.42195907931838716,0.9999999999999999,0.04320672626187594
42,0.026046440880544308,0.9648006452199773,0.8500000000000001,0.23125,0.3625,0.4666092201637225,0.234375,0.4041666666666667,0.4707846410684474,0.15790530801204816,0.016860108457088352,0.7213244439492694,1.0,0.42195907931838716,0.9999999999999999,0.04320672626187594
43,0.04790610285735053,0.5884158888125336,0.8500000000000001,0.53125,0.375,0.3838862559241706,0.5375,0.3875,0.3828603227601558,0.15790530801204816,0.016860108457088352,0.7213244439492694,1.0,0.42195907931838716,0.9999999999999999,0.04320672626187594
44,0.5302296793091024,0.9113462927194242,0.8500000000000001,0.4375,0.5583333333333333,0.44851357173632056,0.44062500000000004,0.5416666666666666,0.3539232053422371,0.14348414552231947,0.051977491113675445,0.730049532951747,1.0,0.17835381958478236,0.9999999999999999,0.0
45,0.5987213406884367,0.5943891778466235,0.8500000000000001,0.68125,0.6083333333333333,0.4898750538560964,0.6843750000000001,0.5791666666666666,0.39510294936004453,0.14348414552231947,0.051977491113675445,0.730049532951747,1.0,0.17835381958478236,0.9999999999999999,0.0
46,0.32791343364501546,0.9223127506944557,0.8500000000000001,0.42812500000000003,0.46249999999999997,0.4386040499784575,0.42812500000000003,0.4708333333333333,0.3555926544240401,0.14348414552231947,0.051977491113675445,0.730049532951747,1.0,0.17835381958478236,0.9999999999999999,0.0
47,0.15127705607751962,0.47500145066258953,0.8500000000000001,0.790625,0.35,0.5631193451098664,0.7937500000000001,0.37916666666666665,0.46800222593210905,0.14348414552231947,0.051977491113675445,0.730049532951747,1.0,0.17835381958478236,0.9999999999999999,0.0
48,0.6348871944486418,0.5691522087302529,0.8500000000000001,0.153125,0.55,0.40112020680741056,0.153125,0.5708333333333333,0.6944908180300501,0.0,0.003800704720932413,0.9371794071102586,0.9669792428232133,0.42208393104176684,0.774036615042292,0.985614961553792
49,0.8792928428559424,0.07870164412101494,0.8500000000000001,0.55625,0.65,0.2972856527358897,0.5625,0.7,0.5459098497495827,0.0,0.003800704720932413,0.9371794071102586,0.9669792428232133,0.42208393104176684,0.774036615042292,0.985614961553792
50,0.5055013974188735,0.7595530516078102,0.8500000000000001,0.009375000000000001,0.49166666666666664,0.0,0.009375000000000001,0.5041666666666667,0.03394546466332776,0.0,0.003800704720932413,0.9371794071102586,0.9669792428232133,0.42208393104176684,0.774036615042292,0.985614961553792
51,0.18362454075694828,0.006912854046439987,0.8500000000000001,0.6218750000000001,0.36666666666666664,0.3059026281775097,0.6218750000000001,0.3125,0.5598219254312744,0.0,0.003800704720932413,0.9371794071102586,0.9669792428232133,0.42208393104176684,0.774036615042292,0.985614961553792
52,0.8891998940262298,0.22779518294500506,0.8500000000000001,0.525,0.5708333333333333,0.28392934080137866,0.53125,0.5875,0.42737896494156935,0.0,0.005539352312147305,0.9084416920034254,0.8722977873108393,0.6342153701812472,0.8205098571783054,0.9937539929226791
53,0.27376610765903653,0.6186939981186318,0.8500000000000001,0.203125,0.2833333333333333,0.38517880224041356,0.21875,0.24166666666666667,0.5726210350584308,0.0,0.005539352312147305,0.9084416920034254,0.8722977873108393,0.6342153701812472,0.8205098571783054,0.9937539929226791
54,0.18583416467698638,0.2362354001291549,0.8500000000000001,0.509375,0.24166666666666667,0.31538130116329166,0.5281250000000001,0.1875,0.48970506399554814,0.0,0.005539352312147305,0.9084416920034254,0.8722977873108393,0.6342153701812472,0.8205098571783054,0.9937539929226791
55,0.33357946315975257,0.9997063765381575,0.19999999999999996,0.15000000000000002,0.5333333333333333,0.15295131408875481,0.153125,0.5458333333333333,0.16861435726210353,0.19106178460904455,0.016839061066101668,0.7216721622989914,0.6739548039863248,0.43027382072858894,0.9999999999999999,0.3810490603181613
56,0.32937551629146317,0.29832978877250294,0.19999999999999996,0.7406250000000001,0.5333333333333333,0.12408444635932786,0.7406250000000001,0.5291666666666667,0.12465219810795772,0.19106178460904455,0.016839061066101668,0.7216721622989914,0.6739548039863248,0.43027382072858894,0.9999999999999999,0.3810490603181613
57,0.12950390193765526,0.725387016234092,0.19999999999999996,0.4,0.425,0.10469625161568288,0.403125,0.42916666666666664,0.09738452977184195,0.19106178460904455,0.016839061066101668,0.7216721622989914,0.6739548039863248,0.43027382072858894,0.9999999999999999,0.3810490603181613
58,0.0029563635766067797,0.42319141627328405,0.19999999999999996,0.628125,0.35,0.11115898319689788,0.634375,0.35833333333333334,0.11074012242626599,0.19106178460904455,0.016839061066101668,0.7216721622989914,0.6739548039863248,0.43027382072858894,0.9999999999999999,0.3810490603181613
59,0.5289127561450292,0.6994093656914774,0.19999999999999996,0.284375,0.525,0.10426540284360189,0.284375,0.525,0.10239287701725094,0.06657911978163444,0.010116461751677686,0.8327881297143735,0.34218252667446913,0.4363786594559742,0.9999999999999999,0.5408544807750246
60,0.5837112957591387,0.1684400995944592,0.19999999999999996,0.7156250000000001,0.5541666666666667,0.10900473933649288,0.71875,0.5541666666666667,0.09571508069003895,0.06657911978163444,0.010116461751677686,0.8327881297143735,0.34218252667446913,0.4363786594559742,0.9999999999999999,0.5408544807750246
61,0.2654267855785357,0.735399511140905,0.19999999999999996,0.25,0.3833333333333333,0.11417492460146489,0.253125,0.3833333333333333,0.11296605453533667,0.06657911978163444,0.010116461751677686,0.8327881297143735,0.34218252667446913,0.4363786594559742,0.9999999999999999,0.5408544807750246
62,0.06949438407154906,0.3528052507271102,0.19999999999999996,0.55,0.2791666666666667,0.09478672985781988,0.5593750000000001,0.2708333333333333,0.09070673344462996,0.06657911978163444,0.010116461751677686,0.8327881297143735,0.34218252667446913,0.4363786594559742,0.9999999999999999,0.5408544807750246
63,0.18006856764799295,0.6127851996804902,0.19999999999999996,0.30000000000000004,0.44166666666666665,0.11245152951314089,0.30000000000000004,0.44166666666666665,0.12743461324429603,0.08702133350532737,0.008626598758449289,0.8574135034244995,0.45649002487449186,0.4353685306238869,0.9999999999999999,0.5281065078791803
64,0.8202652056394828,0.15007549625605449,0.19999999999999996,0.659375,0.7791666666666667,0.12882378285221888,0.671875,0.8083333333333333,0.14357262103505844,0.08702133350532737,0.008626598758449289,0.8574135034244995,0.45649002487449186,0.4353685306238869,0.9999999999999999,0.5281065078791803
65,0.002707895700540419,0.45551289700008324,0.19999999999999996,0.43125,0.37083333333333335,0.09866436880654889,0.434375,0.3625,0.10294936004451863,0.08702133350532737,0.008626598758449289,0.8574135034244995,0.45649002487449186,0.4353685306238869,0.9999999999999999,0.5281065078791803
66,0.017209014023087277,0.15083314801264908,0.19999999999999996,0.6687500000000001,0.37083333333333335,0.11632916846186989,0.6687500000000001,0.35,0.11352253756260436,0.08702133350532737,0.008626598758449289,0.8574135034244995,0.45649002487449186,0.4353685306238869,0.9999999999999999,0.5281065078791803
67,0.9975054012286919,0.6851129313683428,0.19999999999999996,0.26875,0.525,0.10943558810857387,0.27187500000000003,0.5208333333333334,0.11630495269894267,0.0,0.006912430339888531,0.88574652104685,0.3173171450319163,1.0,0.8827326746471789,0.8593981470218925
68,1.0,0.07305860840551825,0.19999999999999996,0.775,0.5166666666666666,0.12365359758724687,0.775,0.5291666666666667,0.1352253756260434,0.0,0.006912430339888531,0.88574652104685,0.3173171450319163,1.0,0.8827326746471789,0.8593981470218925
69,0.4643598734032959,0.805810313731633,0.19999999999999996,0.146875,0.22083333333333333,0.1688927186557518,0.1625,0.2125,0.17473567056204783,0.0,0.006912430339888531,0.88574652104685,0.3173171450319163,1.0,0.8827326746471789,0.8593981470218925
70,0.6741917796579261,0.41168513142167906,0.19999999999999996,0.47500000000000003,0.3458333333333333,0.0922016372253339,0.48125,0.3375,0.0890372843628269,0.0,0.006912430339888531,0.88574652104685,0.3173171450319163,1.0,0.8827326746471789,0.8593981470218925
71,0.8003477281037977,0.5212042440390964,0.19999999999999996,0.44062500000000004,0.5375,0.07841447651874192,0.44375000000000003,0.5375,0.07289927657206455,0.004278597152644226,0.008624706711522434,0.857444804159156,0.16403290975994533,0.4378859564906192,0.9999999999999999,0.6038384828858703
72,0.994122209988656,0.3553809994502348,0.19999999999999996,0.553125,0.6375,0.07798362774666093,0.55625,0.6458333333333334,0.06566499721758487,0.004278597152644226,0.008624706711522434,0.857444804159156,0.16403290975994533,0.4378859564906192,0.9999999999999999,0.6038384828858703
73,0.18858604911160137,0.8816449408021094,0.19999999999999996,0.10312500000000001,0.19583333333333333,0.16760017233950883,0.115625,0.20416666666666666,0.1758486366165832,0.004278597152644226,0.008624706711522434,0.857444804159156,0.16403290975994533,0.4378859564906192,0.9999999999999999,0.6038384828858703
74,0.1288428685010069,0.12660803484342886,0.19999999999999996,0.753125,0.175,0.12666953899181385,0.765625,0.15416666666666667,0.14190317195325544,0.004278597152644226,0.008624706711522434,0.857444804159156,0.16403290975994533,0.4378859564906192,0.9999999999999999,0.6038384828858703
75,0.9723327897033898,0.9147188285180523,0.19999999999999996,0.265625,0.8583333333333333,0.15338216286083586,0.28125,0.825,0.15414579855314411,0.1890461888112479,0.01795364633783164,0.7032496061416391,0.673052159956284,0.43233855896492773,0.9999999999999999,0.36873815222415385
76,0.19921245135687715,0.7468610484383672,0.19999999999999996,0.41875,0.42916666666666664,0.0952175786299009,0.421875,0.43333333333333335,0.09404563160823595,0.1890461888112479,0.01795364633783164,0.7032496061416391,0.673052159956284,0.43233855896492773,0.9999999999999999,0.36873815222415385
77,0.29008312234105305,0.3670694146976491,0.19999999999999996,0.7156250000000001,0.4708333333333333,0.11072813442481688,0.71875,0.4708333333333333,0.12298274902615472,0.1890461888112479,0.01795364633783164,0.7032496061416391,0.673052159956284,0.43233855896492773,0.9999999999999999,0.36873815222415385
78,0.871965629066954,0.01476480541896058,0.19999999999999996,0.5281250000000001,0.5583333333333333,0.1012494614390349,0.525,0.575,0.19476905954368393,0.0,0.001971421557619979,0.9674150411790843,0.6534615367017231,0.6902620712487502,0.8304396872959221,0.9882686387852907
79,0.45813508342361553,0.5134888570572705,0.19999999999999996,0.10312500000000001,0.37083333333333335,0.1783713916415338,0.10312500000000001,0.3375,0.3511407902058987,0.0,0.001971421557619979,0.9674150411790843,0.6534615367017231,0.6902620712487502,0.8304396872959221,0.9882686387852907
80,0.3093886654826784,0.016524942694234435,0.19999999999999996,0.521875,0.31666666666666665,0.10641964670400689,0.521875,0.26666666666666666,0.224819143016138,0.0,0.001971421557619979,0.9674150411790843,0.6534615367017231,0.6902620712487502,0.8304396872959221,0.9882686387852907
81,0.9728904145442188,0.708586773357931,0.19999999999999996,0.28750000000000003,0.6583333333333333,0.09909521757862991,0.29375,0.6625,0.09515859766277127,0.023319223175671255,0.009462596430944492,0.8435955378793453,0.21404612974673531,0.43605225402241804,0.9999999999999999,0.5949871908350378
82,0.9104103130167508,0.3281259473778786,0.19999999999999996,0.5875,0.6333333333333333,0.08315381301163291,0.5906250000000001,0.6375,0.0734557595993322,0.023319223175671255,0.009462596430944492,0.8435955378793453,0.21404612974673531,0.43605225402241804,0.9999999999999999,0.5949871908350378
83,0.4182495596784501,0.47537533242889496,0.19999999999999996,0.484375,0.3833333333333333,0.07884532529082292,0.48750000000000004,0.37916666666666665,0.06176961602671119,0.023319223175671255,0.009462596430944492,0.8435955378793453,0.21404612974673531,0.43605225402241804,0.9999999999999999,0.5949871908350378
84,0.5610176848739278,0.45472247379846137,0.19999999999999996,0.49062500000000003,0.42916666666666664,0.07410598879793193,0.49375,0.425,0.06677796327212018,0.023319223175671255,0.009462596430944492,0.8435955378793453,0.21404612974673531,0.43605225402241804,0.9999999999999999,0.5949871908350378
85,0.904160672909393,0.9683246946668431,0.19999999999999996,0.265625,0.5625,0.09909521757862991,0.265625,0.55,0.10628825820812463,0.08810706297413895,0.01719235189744972,0.7158328517173964,0.38980830528920407,0.43120040991075215,0.9999999999999999,0.46582017017756927
86,0.8592134386818424,0.5538159909084462,0.19999999999999996,0.59375,0.5375,0.0814304179233089,0.59375,0.5333333333333333,0.07902058987200891,0.08810706297413895,0.01719235189744972,0.7158328517173964,0.38980830528920407,0.43120040991075215,0.9999999999999999,0.46582017017756927
87,0.595989997690007,0.9605070013135637,0.19999999999999996,0.27187500000000003,0.39166666666666666,0.10038776389487289,0.275,0.4041666666666667,0.10962715637173068,0.08810706297413895,0.01719235189744972,0.7158328517173964,0.38980830528920407,0.43120040991075215,0.9999999999999999,0.46582017017756927
88,0.36857655930209093,0.34457021419062367,0.19999999999999996,0.78125,0.25,0.12149935372684187,0.790625,0.2708333333333333,0.13745130773511408,0.08810706297413895,0.01719235189744972,0.7158328517173964,0.38980830528920407,0.43120040991075215,0.9999999999999999,0.46582017017756927
89,0.4542798399598337,0.6682823055877453,0.19999999999999996,0.28750000000000003,0.5875,0.11503662214562688,0.290625,0.5916666666666667,0.11853088480801335,0.11056146855405313,0.010348035246929232,0.8289604351340387,0.494564975826544,0.4368447005560944,0.9999999999999999,0.5081630965056898
90,0.13918289306522447,0.36582799160449697,0.19999999999999996,0.521875,0.43333333333333335,0.09263248599741489,0.525,0.43333333333333335,0.08681135225375627,0.11056146855405313,0.010348035246929232,0.8289604351340387,0.494564975826544,0.4368447005560944,0.9999999999999999,0.5081630965056898
91,0.0940165835857425,0.640504731030787,0.19999999999999996,0.3125,0.4041666666666667,0.11288237828522188,0.31562500000000004,0.4,0.11519198664440736,0.11056146855405313,0.010348035246929232,0.8289604351340387,0.494564975826544,0.4368447005560944,0.9999999999999999,0.5081630965056898
92,0.09044581396259199,0.2146371137049214,0.19999999999999996,0.65,0.4041666666666667,0.10641964670400689,0.6531250000000001,0.3958333333333333,0.10851419031719531,0.11056146855405313,0.010348035246929232,0.8289604351340387,0.494564975826544,0.4368447005560944,0.9999999999999999,0.5081630965056898
93,0.8865673837264532,0.9614541328216312,0.19999999999999996,0.465625,0.5666666666666667,0.16846186988367082,0.465625,0.5541666666666667,0.09348914858096827,0.16630696383089727,0.02364797686619019,0.609129716438202,0.8033766771326256,0.43160785166568155,0.9999999999999999,0.3111014010550485
94,0.8895669678208216,0.5464628269423504,0.19999999999999996,0.8125,0.5958333333333333,0.2296423955191728,0.8093750000000001,0.575,0.15191986644407343,0.16630696383089727,0.02364797686619019,0.609129716438202,0.8033766771326256,0.43160785166568155,0.9999999999999999,0.3111014010550485
95,0.19437870071508245,0.9701130601490977,0.19999999999999996,0.47187500000000004,0.2125,0.19560534252477382,0.47187500000000004,0.275,0.10962715637173068,0.16630696383089727,0.02364797686619019,0.609129716438202,0.8033766771326256,0.43160785166568155,0.9999999999999999,0.3111014010550485
96,0.912062846507308,0.9692310372509775,0.19999999999999996,0.45937500000000003,0.5458333333333333,0.16846186988367082,0.45625000000000004,0.5375,0.09404563160823595,0.15094833025253662,0.023225345777121598,0.6161154579028345,0.7490770520965526,0.4225037177826354,0.9999998910359023,0.3315975994745342
97,0.938684146994651,0.41086619606069863,0.19999999999999996,0.9437500000000001,0.5875,0.2972856527358897,0.9437500000000001,0.5708333333333333,0.224819143016138,0.15094833025253662,0.023225345777121598,0.6161154579028345,0.7490770520965526,0.4225037177826354,0.9999998910359023,0.3315975994745342
98,0.03255744153773654,0.940926797845316,0.19999999999999996,0.496875,0.075,0.23136579060749676,0.5,0.17083333333333334,0.1313299944351697,0.15094833025253662,0.023225345777121598,0.6161154579028345,0.7490770520965526,0.4225037177826354,0.9999998910359023,0.3315975994745342
99,0.8993436226222203,0.826883104522837,0.19999999999999996,0.278125,0.6,0.0900473933649289,0.28125,0.5958333333333333,0.09627156371730664,0.06091348530286245,0.013345324648307344,0.779419160488489,0.2886356156575629,0.4368036245107593,0.9989852582199858,0.5272733226917772
100,0.8387301865322729,0.011676489247541888,0.19999999999999996,0.9750000000000001,0.5708333333333333,0.03877638948728995,0.9750000000000001,0.5791666666666666,0.00834724540901502,0.06091348530286245,0.013345324648307344,0.779419160488489,0.2886356156575629,0.4368036245107593,0.9989852582199858,0.5272733226917772
101,0.2884522993115045,0.9762501730021621,0.19999999999999996,0.134375,0.24583333333333332,0.14519603619129687,0.140625,0.2708333333333333,0.15525876460767948,0.06091348530286245,0.013345324648307344,0.779419160488489,0.2886356156575629,0.4368036245107593,0.9989852582199858,0.5272733226917772
102,0.6260503688039514,0.0754142606295986,0.19999999999999996,0.925,0.4458333333333333,0.15898319689788884,0.9281250000000001,0.4458333333333333,0.17306622148024484,0.06091348530286245,0.013345324648307344,0.779419160488489,0.2886356156575629,0.4368036245107593,0.9989852582199858,0.5272733226917772
