,0,1,2
0,0.9541066075371212,0.23726593819977237,0.19999999999999996
1,0.9541066075371212,0.42252879545273825,0.19999999999999996
2,0.5722464885130115,0.34870857912454534,0.0
3,0.11655238538683688,0.3652450217194322,0.0
4,0.6071934659535235,0.21710352215214185,0.0
5,0.6071934659535235,0.3445270340387133,0.0
6,0.6071934659535235,0.19119026122216265,0.0
7,0.6071934659535235,0.03780382923347503,0.0
8,0.7947866595450014,0.4539653044419486,0.0
9,0.1748072576068993,0.4576208038578232,0.0
10,0.1748072576068993,0.38662913364641205,0.0
11,0.1748072576068993,0.48403993609758555,0.0
12,0.1748072576068993,0.6393647218463434,0.0
13,0.1748072576068993,0.5403060105797389,0.0
14,0.1748072576068993,0.48745045232180906,0.0
15,0.1748072576068993,0.44172572279377703,0.0
16,0.46732561698318964,0.13398844004018118,0.0
17,0.5480349187559989,0.0761749581829545,0.0
18,0.3532874963502423,0.45487513619364883,0.0
19,0.49147306015648035,0.45487513619364883,0.0
20,0.8319687751650165,0.5208443680619324,0.0
21,0.6389274932997414,0.641289228238339,0.0
22,0.10142484529551432,0.641289228238339,0.0
23,0.10142484529551432,0.41935179153205043,0.0
24,0.19563809972179258,0.6150962216674336,0.0
25,0.2974074189502456,0.5421970816476315,0.0
26,0.38746522766517044,0.47768710106450146,0.0
27,0.596288471103039,0.3281033662200781,0.0
28,0.8461230130273909,0.14914252230755953,0.0
29,0.8461230130273909,0.2530458988709837,0.0
30,0.5174660419937924,0.5607638920145201,0.0
31,0.4272811434380265,0.5607638920145201,0.0
32,0.24158894041196982,0.5607638920145201,0.0
33,0.7712827657759654,0.18133496796746773,0.0
34,0.8318828326169779,0.06661165304170336,0.0
35,0.4603019392654468,0.06661165304170336,0.0
36,0.5217322622494341,0.5119323624586247,0.04999999999999982
37,0.38983862936572417,0.43928223844495,0.04999999999999982
38,0.7036222974379096,0.21451351906919908,0.04999999999999982
39,0.8141036977844085,0.09915858515164827,0.04999999999999982
40,0.7968072429576013,0.2012188523336318,0.04999999999999982
41,0.46102137777796287,0.577744798088553,0.04999999999999982
42,0.5940865954471418,0.6730617365153049,0.04999999999999982
43,0.3687198710976676,0.5116276174830614,0.04999999999999982
44,0.31641525646827545,0.4741609089066734,0.04999999999999982
45,0.1888089129775689,0.3827542573532534,0.04999999999999982
46,0.3213554880506969,0.27743028073933873,0.04999999999999982
47,0.5670355465215027,0.0026279958989157137,0.04999999999999982
48,0.06670468781843375,0.05670788371095503,0.04999999999999982
49,0.06670468781843375,0.32742455712624186,0.04999999999999982
50,0.06670468781843375,0.5381985460942516,0.04999999999999982
51,0.06670468781843375,0.6848476471104622,0.04999999999999982
52,0.06670468781843375,0.8066721104861129,0.04999999999999982
53,0.06670468781843375,0.5470806965250832,0.04999999999999982
54,0.06670468781843375,0.5523739918568217,0.04999999999999982
55,0.8386529194973682,0.10559790965234284,0.04999999999999982
56,0.775432710819555,0.001911852407796455,0.04999999999999982
57,0.775432710819555,0.266140961865552,0.04999999999999982
